timestamp,description,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20
1707177099,,3.032504,0.768353,2.384182,3.776883,0.934236,0,1.82104,3.781333,0,0,0,0,0,0,3.600537,0.86038,3.853257,0,0,0
1707177100,,0,0,0,0,2.989555,3.682683,2.185247,0,0,0,3.41212,0,3.523241,0,0,0,0,0,0,0
1707177101,,3.988166,3.850089,2.842229,1.481956,0,0,0,0.760962,0,0,0,3.260446,0,3.098207,0,1.700265,1.297573,3.431398,0,0
1707177102,,0,0,1.515856,2.778667,1.392012,0,2.061226,3.043849,0,0,0,0,0,0,3.412032,2.040318,2.595145,0,0,0
1707177103,,0,0.747801,0,0,2.610023,3.648603,1.717688,0,0,0,3.195485,0,3.305108,0,0,0,0,0,0,0
1707177104,,3.795713,2.991205,3.123123,2.740169,0,0,0,2.273099,0,0,0,3.296374,0,1.844643,0,1.444506,2.147582,3.595616,0,0
1707177105,,0,0,0.780781,1.461424,2.860398,0,3.627721,1.894249,0,0,0,0.659275,0,1.537203,2.789057,2.708448,1.431721,0,0,0
1707177106,,0.700144,3.045313,0,0,1.430199,3.751495,0,0,0,0,1.613133,0,3.402898,0,0.697264,0,0,0.902564,0,0
1707177107,,2.800577,1.522656,3.874115,3.699318,0,0,0,3.763545,0,0,1.935759,1.283384,0,0,0,0,2.742382,2.888206,0,0
1707177108,,0,0,0,0,2.917562,0,3.679405,0,0,0,0,1.925077,0,3.094775,2.127155,3.339943,1.371191,0,0,0
1707177109,,3.084775,3.790812,0,0,0.72939,3.61318,0,0,0,0,0,0,3.398922,0,2.127155,0,0,0.691391,0,0
1707177110,,0.963992,0,3.988676,3.66796,0,0,0,2.307632,0,0,3.227856,0,0,0,0,0,2.666737,3.456957,0,0
1707177111,,0,0,0,0,3.462898,0.74721,3.600615,0,0,0,0,3.172684,0,3.104465,0.896203,3.357071,0.666684,0,0,0
1707177112,,3.758511,3.83787,0.792415,0,0,3.73605,0,3.800201,0,0,0,0,3.372169,0,2.867848,0,0,0.871074,0,0
1707177113,,0,0,3.962073,3.770385,0,0,0.91365,0.76004,0,0,3.410815,0,0,0,0,0,3.996247,2.787437,0,0
1707177114,,1.645496,3.090522,0,0,4.019822,2.944789,2.92368,0,0,0,0,3.481725,0,1.920944,1.505019,3.486184,0,0,0,0
1707177115,,3.290992,0.965788,3.177157,0,0,1.570554,0,3.828062,0,0,0,0,3.307078,1.280629,2.257528,0,6.439668,2.074644,0,0
1707177116,,0,0,1.588578,3.720241,0,0,2.896939,0,0,0,2.37558,0,0.661416,0,0,0,0,1.72887,0,0
1707177117,,2.116361,3.946331,0,0,3.73347,3.008797,0.905293,0,0,0,1.266976,3.260963,0,1.301895,1.448927,3.427699,0,0,0,0
1707177118,,1.410908,0,4.115713,1.484927,0,0.752199,0,3.923291,0,0,0,0,2.787632,2.60379,2.897854,0,3.803101,1.658691,0,0
1707177119,,0,0.777303,0,2.227391,2.219791,0,3.699039,0,0,0,0.644055,0,0.871135,0,0,0,0,1.990429,0,0
1707177120,,3.578298,3.10921,0,0,2.219791,3.771971,0,1.527362,0,0,3.220276,3.269685,0,0,0,2.681524,6.350888,0,0,0
1707177121,,0,0,3.572003,2.175598,0,0,0,2.291044,0,0,0,0,1.628218,3.072666,3.220004,0.837976,0,1.298679,0,0
1707177122,,0,3.867456,0,2.175598,3.115929,0,3.561359,0,0,0,0,0,1.953862,0,0,0,0.721419,2.597358,0,0
1707177123,,3.622926,0,0,0,0.778982,3.61654,0,3.788669,0,0,3.254531,1.299739,0,0,0,1.708027,3.607097,0,0,0
1707177124,,0,0,3.779814,2.244012,0,0,0,0,0,0,0,2.599479,1.275498,3.118319,3.393275,2.049632,0,0.854742,0,0
1707177125,,0,3.76017,0,1.496008,3.405554,0,3.395114,0,0,0,0,0,2.550995,0.623664,0,0,6.130304,2.735173,0,0
1707177126,,3.527171,0,0,0,0,3.669553,0,3.835245,0,0,2.306708,0,0,0,0,0.697064,0,0,0,0
1707177127,,0,0,3.739203,3.794331,0,0,0,0,0,0,1.230244,3.251713,0,1.255403,3.476571,3.485322,0,0.670281,0,0
1707177128,,1.503969,3.775064,0,0,4.014039,0,3.471318,0,0,0,0,0,3.344891,1.883105,0,0,3.509792,3.351405,0,0
1707177129,,2.255953,0,0,0,0,3.67641,0,3.77101,0,0,0,0,0,0,0,0,0,0,0,0
1707177130,,0,3.062357,3.558831,3.827234,0,0,0.710882,0,0,0,2.99796,2.99239,0,0,2.034995,3.403581,4.926468,0,0,0
1707177131,,2.057253,0.956987,0,0,3.459386,0,3.55441,1.49839,0,0,0,0.598478,3.014596,3.070303,1.695829,0,1.539521,3.334548,0,0
1707177132,,1.714377,0,0,0,0,3.637164,0,2.996779,0,0,0,0,0,0,0,0,0,0,0,0
1707177133,,0,3.743145,3.878911,3.757303,0.734249,0,1.444797,0,0,0,3.300295,1.662913,0,0,0.6849,3.360152,2.621954,0,0,0
1707177134,,3.650514,0,0,0,3.671244,0,2.167195,3.877136,0,0,0,1.995495,3.298698,3.187602,3.424499,0,1.398376,3.420674,0,0
1707177135,,0,0,0,0.763971,0,3.656893,0,0.775427,0,0,0,0,0,0,0,0,0,0,0,0
1707177136,,0,3.796189,3.73259,3.055886,2.972811,0,3.647968,0,0,0,2.489045,0,0,0,0,3.36728,4.080263,0,0,0
1707177137,,3.742139,0,0,0,1.585499,0,0.729594,3.833178,0,0,1.327491,3.24832,3.380938,1.562388,3.530519,0,0,3.487987,0,0
1707177138,,0,1.497605,0.993227,2.213065,0,3.603559,0,0,0,0,0,0,0,1.874866,0,0,0,0,0,0
1707177139,,0.713575,2.246407,3.178328,1.844221,3.700242,0,3.418906,0,0,0,0.645163,0,0,0,0,3.365109,3.617654,0,0,0
1707177140,,2.854299,0,0,0,0,0.729551,0,3.722294,0,0,3.225816,3.019782,3.297912,0,3.32115,0.673022,2.894123,3.361176,0,0
1707177141,,0,3.784508,1.504456,3.725149,0,2.918205,0,0,0,0,0,0,0,3.066596,0,0,3.735259,0,0,0
1707177142,,2.911367,0,2.256684,0.74503,3.831906,0,3.520701,0.731928,0,0,0,0,0,0,0,2.810954,0,0.693379,0,0
1707177143,,1.455683,0,0,0,0,1.507676,0,2.927711,0,0,3.282981,2.506641,3.363316,0,3.526444,0.702739,0,3.466897,0,0
1707177144,,0,3.797196,1.42328,3.716021,0,2.826892,0,0,0,0,0,0.62666,0.672663,3.121203,0,0,3.359685,0,0,0
1707177145,,3.441103,0,2.13492,0,3.511152,0,3.608947,2.210506,0,0,0,0,0,0,0,2.080107,0,0,0,0
1707177146,,0,0.724716,0,0,0,2.159251,0,1.842089,0,0,3.248612,0.641422,1.890705,0,2.74505,2.080107,0.738238,3.428932,0,0
1707177147,,0,2.898862,2.317937,3.744602,0,2.159251,0.727574,0,0,0,0,2.56569,1.890705,1.573314,0.857828,0,2.952951,0,0,0
1707177148,,3.836876,0,2.317937,0,3.910266,0,2.910294,3.784224,0,0,0,0,0,1.887977,0,1.392268,0,0.676723,0,0
1707177149,,0,3.041208,0,0,0,2.219083,0,0,0,0,2.558152,0,2.009906,0,2.769372,2.088401,2.811889,3.383615,0,0
1707177150,,0,1.520604,2.805022,3.761005,0.697423,1.479389,2.674478,0,0,0,1.279076,3.199047,1.339937,0,1.384686,0,0.878715,0,0,0
1707177151,,3.547251,0,1.496012,0,3.487116,0,1.426388,3.722756,0,0,0,0,0,3.144078,0,0,0,0,0,0
1707177152,,0,3.798509,0,1.455683,0,3.723635,0,0,0,0,1.380116,0,2.031428,0,1.475365,3.356625,3.583654,3.253937,0,0
1707177153,,3.068118,0,2.975718,2.911366,2.256848,0,3.704839,0,0,0,2.070174,3.382814,2.031428,0,2.213048,0,0.716731,0,0,0
1707177154,,1.534059,0,0.74393,0,1.504565,0,0,3.724855,0,0,0,0,0,3.100217,0,0,4.885947,0,0,0
1707177155,,0,3.819832,0,1.469507,0,3.611007,0,0,0,0,0,0,0.647782,0,1.390689,3.380451,2.442974,3.347248,0,0
1707177156,,3.667313,0,3.028239,2.204261,2.171384,0,3.57905,0,0,0,3.229916,3.299002,3.238911,0,2.607541,0,0,0,0,0
1707177157,,0,2.276608,0.75706,0,1.809487,0,0,3.779835,0,0,0,0,0,2.479624,0,0,3.898484,0,0,0
1707177158,,0,1.897173,0,2.19645,0,3.722861,0,0,0,0,0,0,0,0.774883,0.701892,3.379442,0,3.476326,0,0
1707177159,,3.624016,0,3.699885,2.19645,3.746875,0,3.568607,1.473291,0,0,3.162579,2.587664,3.185067,0,3.50946,0,0,0,0,0
1707177160,,0,3.833576,0,0,0,0,0,2.209937,0,0,0,0.808645,0,0,0,0,3.314022,0,0,0
1707177161,,0.750029,0,0,3.718898,0,3.717294,0,0,0,0,0,0,0,3.125588,0,3.343008,0.662804,3.479537,0,0
1707177162,,3.000118,0,4.053191,0.74378,3.982635,0,3.609472,2.163312,0,0,2.833071,0,3.489584,0,3.764789,0.668602,0,0,0,0
1707177163,,0,3.811515,0,0,0,0,0,1.442208,0,0,3.541339,3.205554,0,0,0,0,3.507144,0,0,0
1707177164,,2.856019,0,0,3.657367,0,3.701354,0.856079,0,0,0,0.708268,0,0,3.02807,0,2.059999,3.507144,3.455998,0,0
1707177165,,1.42801,2.30025,3.670585,0,3.505455,0,2.739454,3.835362,0,0,3.063146,0,3.300148,0,3.354986,1.373333,2.458788,0,0,0
1707177166,,0,1.916875,0,0,0,0.72758,0,0,0,0,0,3.226477,0,0,0,0,1.311354,0,0,0
1707177167,,3.818588,0,0,3.684316,0,2.910318,2.157085,0,0,0,0,0,0,2.552909,0,2.033641,0,3.487802,0,0
1707177168,,0,3.821376,3.767302,0,3.741596,0,1.797571,3.767281,0,0,3.419711,0,3.347008,0.638227,3.572427,2.033641,3.598466,0,0,0
1707177169,,0,0,0,0,0,2.263473,0,0,0,0,0,3.160248,0,0,0,0,0,0,0,0
1707177170,,3.833181,0,0,3.540009,2.266061,2.263473,2.657118,0,0,0,0,0.63205,0,1.245464,0,0.854661,0,3.450704,0,0
1707177171,,0,3.683696,3.840019,0,1.888384,0,1.41713,3.857192,0,0,1.683388,0,3.384473,2.490927,3.810243,2.734915,3.995434,0,0,0
1707177172,,3.987945,0,0,0,0,3.742251,0,0,0,0,2.020066,1.953336,0,0,0,0,0,0.869446,0,0
1707177173,,0,2.376238,0,3.780249,3.700029,0.74845,3.619764,1.937602,0,0,0,1.302224,0,0,0,0.687607,6.526195,2.782226,0,0
1707177174,,0,1.980198,3.662664,0,0.740006,0,0,2.325123,0,0,0,0,3.327597,3.123581,3.382282,3.438034,0,0,0,0
1707177175,,3.631651,0,0,1.463708,0,3.831412,0,0,0,0,3.147146,0.660903,0,0,0.676456,0,0,0.698024,0,0
1707177176,,0,3.905343,0,2.744453,3.84911,0,3.637337,3.89735,0,0,0,2.643612,0,0,0,0,3.574163,3.490121,0,0
1707177177,,0.732992,0,3.74677,0,0,0,0,0,0,0,0,0,3.462178,3.211648,3.636141,3.363258,0,0,0,0
1707177178,,3.664961,0,0,3.104616,0,3.750599,0,0,0,0,3.19485,0,0,0,0,0,0.7082,0.880255,0,0
1707177179,,0,3.683678,1.578442,1.552308,3.735475,0,3.573346,3.776341,0,0,0,3.323963,0,0,0,0,2.832799,2.816818,0,0
1707177180,,3.146104,0,2.959579,0,0,0,0,0,0,0,0,0,3.540798,1.903127,2.898577,3.503504,0,0,0,0
1707177181,,0.786526,2.353144,0,3.686461,0.713367,3.803278,1.411731,0,0,0,3.226402,0,0,1.585939,1.449289,0,1.971015,1.39936,0,0
1707177182,,0,1.568763,0.700511,0,3.566837,0,2.823462,3.800114,0,0,0.64528,3.067279,0,0,0,0,1.642512,2.6238,0,0
1707177183,,3.579603,0,3.502553,0,0,0,0,0,0,0,0,0,3.14929,0,0.835086,3.415248,0,0,0,0
1707177184,,0,3.795595,0,3.735392,1.510868,3.753246,2.871167,1.511459,0,0,0,0,0,3.07273,2.672274,0,3.817386,1.698652,0,0
1707177185,,0,0,0.792563,0,2.266302,0,0.717792,2.267189,0,0,3.228266,1.936607,0,0,0,0,0.763477,2.038382,0,0
1707177186,,3.646666,0,3.170254,0,0,0.932517,0,0,0,0,0,1.613839,3.292048,0,0,3.316327,0,0,0,0
1707177187,,0,3.758544,0,3.715297,2.142186,2.984054,3.473821,3.847041,0,0,0,0,0,3.105725,3.453895,0.663265,2.572069,1.359111,0,0
1707177188,,0.681495,0,0.701032,0,2.142186,0,0.694764,0.769408,0,0,3.137164,0,0,0,0,0,0.803772,2.718221,0,0
1707177189,,3.407476,1.494962,2.80413,0.736822,0,2.270458,0,0,0,0,0,3.117398,3.360089,0,0,2.026913,0,0,0,0
1707177190,,0,2.242443,0,3.68411,2.308526,1.513639,3.628478,3.760065,0,0,0,0,0.672018,1.840443,3.754778,1.689094,3.786753,1.741876,0,0
1707177191,,2.936616,0,1.435701,0,1.539017,0,0,0,0,0,1.880039,0,0,1.226962,0,0,0,2.090251,0,0
1707177192,,0.734154,3.029337,2.691939,1.513879,0,2.909383,0,0,0,0,1.253359,3.180075,2.586468,0,0,0.848723,0,0,0,0
1707177193,,0,1.514669,0,2.270819,2.745561,0.909182,3.450219,3.819594,0,0,0,0,0.646617,0,3.305392,2.715914,3.192164,1.338878,0,0
1707177194,,3.658214,0,1.496701,0,0.857988,0,0,0,0,0,0,0,0,3.072975,0,0,0,2.677756,0,0
1707177195,,0,3.789727,2.993402,3.007077,0,3.679105,0,0,0,0,3.168742,2.550847,1.648496,0,0,0,0,0,0,0
1707177196,,0,0,0,0.939711,3.540723,0.735821,3.528125,3.836457,0,0,0,0.79714,1.978195,0,3.458509,3.439934,3.523373,1.388571,0,0
1707177197,,3.538005,0.796311,0.91824,0,0.708145,0,0,0,0,0,0,0,0,3.177599,0,0,3.523373,2.082857,0,0
1707177198,,0,3.185244,2.938369,3.77339,0,3.617989,0,2.281421,0,0,2.269202,1.317429,0.654429,0,0,0,2.011995,0,0,0
1707177199,,0,0,0,0,2.902209,0,3.501571,1.520947,0,0,1.134601,2.634859,3.272146,0,2.098625,3.392249,2.011995,2.060811,0,0
1707177200,,3.530867,3.002,0.764651,0,0.90694,0,0,0,0,0,0,0,0,1.539823,1.399084,0,1.172175,2.060811,0,0
1707177201,,0,1.501,3.058603,3.836989,0,3.733745,2.193765,3.813157,0,0,0,0,0,1.847787,0,0,5.860877,0,0,0
