timestamp,description,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20
1706824524,,0,2.391884,2.35884,0,2.992304,3.966778,0,0,0,0,0,0,3.587463,0,0,2.0707,3.687123,3.369483,0,0
1706824525,,2.808597,0,2.35884,3.871377,0,0,0.756355,1.535977,0,0,0,0,0,2.512567,2.717418,0,0,0,0,0
1706824526,,1.404299,4.113499,0,0,2.880825,1.595007,3.781773,2.303965,0,0,3.43363,3.286851,0.745576,0.628142,1.44929,0.686626,1.584342,0,0,0
1706824527,,0,0,4.032546,0,1.53644,2.39251,0,0,0,0,0,0,2.982305,0,0,2.746504,2.970641,3.43197,0,0
1706824528,,3.770208,0,0.806509,3.854614,0,0,2.214066,3.844306,0,0,0,0,0,1.28312,2.15441,0,0,0,0,0
1706824529,,0,3.932393,0,0,3.819987,3.083703,1.476044,0,0,0,3.276626,2.561138,0.881119,2.566239,1.436273,0,2.740996,0,0,0
1706824530,,0,0,3.868878,0.754774,0,0.963657,0,0,0,0,0,1.280569,2.81958,0,0,3.403255,1.461865,3.38162,0,0
1706824531,,3.563931,3.994949,0,3.019097,0,0,3.635734,3.838463,0,0,0,0,0,0,1.403683,0,0,0,0,0
1706824532,,0,0,0,0,3.633589,3.805086,0,0,0,0,3.396643,0.80925,1.395281,3.211185,2.807367,0,2.8629,0,0,0
1706824533,,2.191139,0,3.947953,3.158607,0,0,0,0,0,0,0.679329,2.5896,2.616152,0,0,3.385751,0.715725,3.399968,0,0
1706824534,,1.460759,3.998625,0,0.987065,0,0,3.630329,3.869979,0,0,0,0,0,0,0.911069,0,0,0,0,0
1706824535,,0,0,0.806983,0,3.736407,3.941056,0,0,0,0,1.327223,0,2.129432,3.178584,2.915419,0,3.731625,0,0,0
1706824536,,3.726836,1.940972,3.227932,3.939772,0,0,0,2.313142,0,0,2.654446,3.282512,1.419621,0,0,3.387676,0,3.416089,0,0
