timestamp,total_mb,used_mb,available_mb,use_percent
1726971262,3753977,117307,3481685,4
1726971263,3753977,117427,3481565,4
1726971264,3753977,117548,3481444,4
1726971265,3753977,117672,3481320,4
1726971267,3753977,117770,3481222,4
1726971268,3753977,117922,3481071,4
1726971269,3753977,118079,3480913,4
1726971271,3753977,118217,3480775,4
1726971272,3753977,118354,3480638,4
1726971273,3753977,118443,3480550,4
1726971274,3753977,118578,3480415,4
1726971276,3753977,118709,3480283,4
1726971277,3753977,118844,3480148,4
1726971278,3753977,118964,3480028,4
1726971279,3753977,119085,3479908,4
1726971280,3753977,119206,3479786,4
1726971281,3753977,119314,3479678,4
1726971282,3753977,119441,3479551,4
1726971284,3753977,119560,3479432,4
1726971285,3753977,119691,3479302,4
1726971286,3753977,119814,3479179,4
1726971287,3753977,119950,3479042,4
1726971288,3753977,120074,3478918,4
1726971290,3753977,120197,3478796,4
1726971291,3753977,120351,3478642,4
1726971292,3753977,120489,3478503,4
1726971294,3753977,120640,3478353,4
1726971295,3753977,120782,3478210,4
1726971296,3753977,120914,3478079,4
1726971297,3753977,120996,3477996,4
1726971299,3753977,121129,3477863,4
1726971300,3753977,121263,3477730,4
1726971301,3753977,121395,3477597,4
1726971302,3753977,121536,3477456,4
1726971304,3753977,121677,3477315,4
1726971305,3753977,121847,3477145,4
1726971307,3753977,122004,3476989,4
1726971308,3753977,122177,3476815,4
1726971309,3753977,122332,3476660,4
1726971311,3753977,122487,3476505,4
1726971312,3753977,122591,3476401,4
1726971313,3753977,122667,3476325,4
1726971315,3753977,122741,3476251,4
1726971316,3753977,122821,3476172,4
1726971317,3753977,122922,3476070,4
1726971318,3753977,122970,3476023,4
1726971320,3753977,123058,3475934,4
1726971321,3753977,123122,3475870,4
1726971322,3753977,123195,3475798,4
1726971323,3753977,123259,3475733,4
1726971325,3753977,123351,3475642,4
1726971326,3753977,123429,3475563,4
1726971327,3753977,123488,3475504,4
1726971329,3753977,123557,3475435,4
1726971330,3753977,123615,3475377,4
1726971331,3753977,123664,3475328,4
1726971332,3753977,123732,3475260,4
1726971334,3753977,123786,3475206,4
1726971335,3753977,123873,3475119,4
1726971336,3753977,123964,3475029,4
1726971338,3753977,123985,3475007,4
1726971339,3753977,124052,3474941,4
1726971340,3753977,124165,3474827,4
1726971341,3753977,124206,3474786,4
1726971342,3753977,124267,3474725,4
1726971343,3753977,124336,3474656,4
1726971345,3753977,124403,3474590,4
1726971346,3753977,124498,3474495,4
1726971347,3753977,124536,3474456,4
1726971348,3753977,124592,3474400,4
1726971349,3753977,124660,3474333,4
1726971350,3753977,124759,3474234,4
1726971352,3753977,124789,3474203,4
1726971353,3753977,124886,3474106,4
1726971354,3753977,124957,3474035,4
1726971355,3753977,125060,3473932,4
1726971356,3753977,125173,3473819,4
1726971357,3753977,125281,3473711,4
1726971359,3753977,125386,3473606,4
1726971360,3753977,125504,3473488,4
1726971361,3753977,125628,3473364,4
1726971362,3753977,125746,3473246,4
1726971363,3753977,125874,3473118,4
1726971365,3753977,126010,3472982,4
1726971366,3753977,126141,3472851,4
1726971367,3753977,126285,3472708,4
1726971368,3753977,126407,3472585,4
1726971370,3753977,126538,3472454,4
1726971371,3753977,126681,3472312,4
1726971372,3753977,126814,3472178,4
1726971373,3753977,126936,3472056,4
1726971374,3753977,127056,3471936,4
1726971375,3753977,127178,3471814,4
1726971376,3753977,127292,3471700,4
1726971378,3753977,127404,3471588,4
1726971379,3753977,127512,3471480,4
1726971380,3753977,127621,3471371,4
1726971381,3753977,127738,3471254,4
1726971382,3753977,127838,3471154,4
1726971383,3753977,127945,3471047,4
1726971384,3753977,128052,3470940,4
1726971385,3753977,128178,3470815,4
1726971387,3753977,128284,3470708,4
1726971388,3753977,128388,3470605,4
1726971389,3753977,128501,3470492,4
1726971390,3753977,128643,3470350,4
1726971391,3753977,128764,3470229,4
1726971392,3753977,128883,3470109,4
1726971394,3753977,129005,3469988,4
1726971395,3753977,129131,3469861,4
1726971396,3753977,129267,3469725,4
1726971397,3753977,129394,3469598,4
1726971398,3753977,129501,3469491,4
1726971399,3753977,129596,3469396,4
1726971401,3753977,129714,3469279,4
1726971402,3753977,129837,3469155,4
1726971403,3753977,129949,3469043,4
1726971404,3753977,130060,3468933,4
1726971405,3753977,130160,3468832,4
1726971407,3753977,130256,3468736,4
1726971408,3753977,130352,3468641,4
1726971409,3753977,130468,3468525,4
1726971410,3753977,130570,3468422,4
1726971411,3753977,130667,3468325,4
1726971413,3753977,130767,3468225,4
1726971414,3753977,130870,3468122,4
1726971415,3753977,130972,3468020,4
1726971416,3753977,131091,3467901,4
1726971417,3753977,131235,3467757,4
1726971419,3753977,131375,3467617,4
1726971420,3753977,131520,3467472,4
1726971421,3753977,131664,3467328,4
1726971423,3753977,131810,3467182,4
1726971424,3753977,131945,3467047,4
1726971425,3753977,132089,3466903,4
1726971426,3753977,132224,3466768,4
1726971428,3753977,132354,3466639,4
1726971429,3753977,132481,3466511,4
1726971430,3753977,132612,3466380,4
1726971431,3753977,132736,3466257,4
1726971432,3753977,132865,3466128,4
1726971434,3753977,132985,3466007,4
1726971435,3753977,133098,3465895,4
1726971436,3753977,133218,3465775,4
1726971437,3753977,133328,3465664,4
1726971438,3753977,133451,3465541,4
1726971439,3753977,133574,3465418,4
1726971440,3753977,133693,3465299,4
1726971442,3753977,133807,3465185,4
1726971443,3753977,133934,3465059,4
1726971444,3753977,134061,3464931,4
1726971445,3753977,134194,3464798,4
1726971447,3753977,134326,3464666,4
1726971448,3753977,134463,3464529,4
1726971449,3753977,134590,3464403,4
1726971451,3753977,134713,3464280,4
1726971452,3753977,134855,3464137,4
1726971453,3753977,134981,3464011,4
1726971454,3753977,135100,3463892,4
1726971455,3753977,135230,3463762,4
1726971457,3753977,135374,3463619,4
1726971458,3753977,135500,3463493,4
1726971459,3753977,135623,3463369,4
1726971460,3753977,135738,3463255,4
1726971462,3753977,135869,3463123,4
1726971463,3753977,136010,3462983,4
1726971464,3753977,136145,3462847,4
1726971465,3753977,136278,3462714,4
1726971466,3753977,136400,3462592,4
1726971468,3753977,136530,3462462,4
1726971469,3753977,136657,3462335,4
1726971470,3753977,136785,3462207,4
1726971471,3753977,136924,3462069,4
1726971472,3753977,137051,3461941,4
1726971473,3753977,137181,3461811,4
1726971474,3753977,137309,3461683,4
1726971476,3753977,137434,3461558,4
1726971477,3753977,137556,3461436,4
1726971478,3753977,137665,3461327,4
1726971479,3753977,137766,3461226,4
1726971480,3753977,137867,3461126,4
1726971481,3753977,137981,3461011,4
1726971482,3753977,138102,3460890,4
1726971483,3753977,138214,3460778,4
1726971485,3753977,138339,3460654,4
1726971486,3753977,138462,3460530,4
1726971487,3753977,138590,3460403,4
1726971488,3753977,138719,3460274,4
1726971489,3753977,138848,3460144,4
1726971490,3753977,138978,3460014,4
1726971491,3753977,139108,3459884,4
1726971493,3753977,139236,3459757,4
1726971494,3753977,139364,3459628,4
1726971495,3753977,139492,3459500,4
1726971496,3753977,139615,3459377,4
1726971497,3753977,139738,3459255,4
1726971498,3753977,139862,3459131,4
1726971499,3753977,139975,3459017,4
1726971500,3753977,140095,3458897,4
1726971502,3753977,140210,3458782,4
1726971503,3753977,140327,3458665,4
1726971504,3753977,140446,3458546,4
1726971505,3753977,140560,3458432,4
1726971506,3753977,140676,3458317,4
1726971507,3753977,140797,3458195,4
1726971508,3753977,140911,3458082,4
1726971509,3753977,141025,3457968,4
1726971510,3753977,141145,3457848,4
1726971512,3753977,141266,3457726,4
1726971513,3753977,141369,3457623,4
1726971514,3753977,141482,3457510,4
1726971515,3753977,141593,3457400,4
1726971516,3753977,141692,3457301,4
1726971517,3753977,141779,3457213,4
1726971519,3753977,141891,3457102,4
1726971520,3753977,141998,3456994,4
1726971521,3753977,142101,3456892,4
1726971522,3753977,142208,3456784,4
1726971523,3753977,142327,3456665,4
1726971524,3753977,142440,3456552,4
1726971525,3753977,142550,3456442,4
1726971526,3753977,142661,3456331,4
1726971528,3753977,142751,3456241,4
1726971529,3753977,142850,3456142,4
1726971530,3753977,142944,3456048,4
1726971531,3753977,143055,3455937,4
1726971532,3753977,143169,3455823,4
1726971533,3753977,143289,3455703,4
1726971534,3753977,143407,3455586,4
1726971536,3753977,143512,3455480,4
1726971537,3753977,143622,3455371,4
1726971538,3753977,143738,3455254,4
1726971539,3753977,143857,3455135,4
1726971540,3753977,143944,3455048,4
1726971541,3753977,144056,3454936,5
1726971542,3753977,144165,3454828,5
1726971544,3753977,144275,3454717,5
1726971545,3753977,144394,3454598,5
1726971546,3753977,144525,3454467,5
1726971547,3753977,144651,3454342,5
1726971548,3753977,144778,3454215,5
1726971549,3753977,144905,3454088,5
1726971550,3753977,145032,3453960,5
1726971551,3753977,145158,3453835,5
1726971553,3753977,145281,3453711,5
1726971554,3753977,145408,3453584,5
1726971555,3753977,145545,3453447,5
1726971556,3753977,145671,3453321,5
1726971557,3753977,145797,3453195,5
1726971558,3753977,145925,3453067,5
1726971559,3753977,146056,3452937,5
1726971561,3753977,146176,3452816,5
1726971562,3753977,146302,3452691,5
1726971563,3753977,146426,3452566,5
1726971564,3753977,146548,3452444,5
1726971565,3753977,146659,3452333,5
1726971566,3753977,146761,3452231,5
1726971568,3753977,146886,3452106,5
1726971569,3753977,147009,3451983,5
1726971570,3753977,147125,3451868,5
1726971571,3753977,147255,3451737,5
1726971573,3753977,147380,3451612,5
1726971574,3753977,147511,3451482,5
1726971575,3753977,147646,3451346,5
1726971576,3753977,147777,3451216,5
1726971577,3753977,147901,3451091,5
1726971579,3753977,148032,3450961,5
1726971580,3753977,148157,3450835,5
1726971581,3753977,148285,3450707,5
1726971582,3753977,148418,3450574,5
1726971584,3753977,148540,3450452,5
1726971585,3753977,148678,3450314,5
1726971586,3753977,148815,3450178,5
1726971587,3753977,148945,3450048,5
1726971589,3753977,149060,3449932,5
1726971590,3753977,149167,3449825,5
1726971591,3753977,149255,3449737,5
1726971592,3753977,149335,3449658,5
1726971594,3753977,149402,3449591,5
1726971595,3753977,149466,3449526,5
1726971596,3753977,149498,3449494,5
1726971598,3753977,149537,3449455,5
1726971599,3753977,149573,3449419,5
1726971601,3753977,149644,3449348,5
1726971602,3753977,149733,3449260,5
1726971603,3753977,149830,3449162,5
1726971605,3753977,149927,3449066,5
1726971606,3753977,150011,3448981,5
1726971607,3753977,150087,3448905,5
1726971608,3753977,150141,3448851,5
1726971610,3753977,150183,3448809,5
1726971611,3753977,150222,3448770,5
1726971613,3753977,150271,3448721,5
1726971614,3753977,150320,3448673,5
1726971616,3753977,150374,3448618,5
1726971617,3753977,150419,3448574,5
1726971619,3753977,150458,3448534,5
1726971620,3753977,150499,3448493,5
1726971622,3753977,150546,3448447,5
1726971624,3753977,150583,3448410,5
1726971626,3753977,150625,3448367,5
1726971627,3753977,150662,3448330,5
1726971629,3753977,150705,3448287,5
1726971631,3753977,150744,3448248,5
1726971633,3753977,150789,3448203,5
1726971634,3753977,150836,3448156,5
1726971636,3753977,150886,3448107,5
1726971638,3753977,150927,3448065,5
1726971639,3753977,151009,3447983,5
1726971640,3753977,151064,3447928,5
1726971642,3753977,151106,3447887,5
1726971643,3753977,151147,3447845,5
1726971645,3753977,151202,3447790,5
1726971646,3753977,151244,3447748,5
1726971648,3753977,151296,3447697,5
1726971649,3753977,151333,3447660,5
1726971651,3753977,151374,3447618,5
1726971652,3753977,151419,3447573,5
1726971654,3753977,151464,3447528,5
1726971656,3753977,151513,3447479,5
1726971657,3753977,151548,3447445,5
1726971659,3753977,151578,3447414,5
1726971660,3753977,151612,3447380,5
1726971662,3753977,151647,3447346,5
1726971664,3753977,151677,3447316,5
1726971665,3753977,151704,3447289,5
1726971667,3753977,151737,3447255,5
1726971668,3753977,151774,3447219,5
1726971670,3753977,151803,3447189,5
1726971671,3753977,151836,3447156,5
1726971673,3753977,151866,3447126,5
1726971674,3753977,151901,3447092,5
1726971676,3753977,151935,3447057,5
1726971677,3753977,151963,3447030,5
1726971679,3753977,151994,3446999,5
1726971680,3753977,152027,3446966,5
1726971682,3753977,152058,3446935,5
1726971683,3753977,152088,3446905,5
1726971684,3753977,152123,3446870,5
1726971686,3753977,152152,3446841,5
1726971688,3753977,152187,3446805,5
1726971689,3753977,152218,3446774,5
1726971690,3753977,152247,3446745,5
1726971692,3753977,152275,3446718,5
1726971693,3753977,152300,3446692,5
1726971695,3753977,152329,3446664,5
1726971696,3753977,152355,3446637,5
1726971698,3753977,152373,3446619,5
1726971700,3753977,152400,3446592,5
1726971701,3753977,152424,3446568,5
1726971703,3753977,152445,3446547,5
1726971704,3753977,152469,3446523,5
1726971706,3753977,152497,3446495,5
1726971708,3753977,152518,3446474,5
1726971710,3753977,152537,3446456,5
1726971711,3753977,152554,3446438,5
1726971713,3753977,152573,3446420,5
1726971715,3753977,152588,3446404,5
1726971716,3753977,152603,3446389,5
1726971718,3753977,152616,3446376,5
1726971719,3753977,152630,3446362,5
1726971721,3753977,152642,3446350,5
1726971722,3753977,152656,3446337,5
1726971724,3753977,152670,3446322,5
1726971725,3753977,152682,3446310,5
1726971727,3753977,152696,3446297,5
1726971728,3753977,152710,3446282,5
1726971730,3753977,152722,3446271,5
1726971731,3753977,152730,3446262,5
1726971733,3753977,152740,3446252,5
1726971734,3753977,152749,3446243,5
1726971736,3753977,152758,3446234,5
1726971737,3753977,152767,3446226,5
1726971739,3753977,152776,3446216,5
1726971740,3753977,152785,3446207,5
1726971742,3753977,152796,3446196,5
1726971743,3753977,152807,3446185,5
1726971745,3753977,152818,3446175,5
1726971746,3753977,152829,3446163,5
1726971748,3753977,152841,3446152,5
1726971749,3753977,152853,3446140,5
1726971751,3753977,152863,3446129,5
1726971753,3753977,152874,3446118,5
1726971754,3753977,152884,3446108,5
1726971756,3753977,152893,3446099,5
1726971757,3753977,152902,3446090,5
1726971759,3753977,152911,3446082,5
1726971760,3753977,152920,3446073,5
1726971761,3753977,152930,3446062,5
1726971762,3753977,152941,3446052,5
1726971764,3753977,152951,3446041,5
1726971765,3753977,152964,3446028,5
1726971767,3753977,152975,3446018,5
1726971768,3753977,152985,3446007,5
1726971769,3753977,152995,3445997,5
1726971771,3753977,153007,3445985,5
1726971772,3753977,153018,3445974,5
1726971773,3753977,153030,3445962,5
1726971775,3753977,153041,3445951,5
1726971776,3753977,153053,3445940,5
1726971777,3753977,153063,3445929,5
1726971779,3753977,153074,3445918,5
1726971780,3753977,153083,3445909,5
1726971781,3753977,153093,3445899,5
1726971782,3753977,153104,3445888,5
1726971784,3753977,153116,3445876,5
1726971785,3753977,153125,3445867,5
1726971786,3753977,153135,3445857,5
1726971787,3753977,153145,3445847,5
1726971789,3753977,153155,3445837,5
1726971790,3753977,153164,3445828,5
1726971791,3753977,153174,3445819,5
1726971792,3753977,153181,3445811,5
1726971793,3753977,153189,3445803,5
1726971794,3753977,153197,3445795,5
1726971796,3753977,153204,3445789,5
1726971797,3753977,153209,3445784,5
1726971798,3753977,153215,3445777,5
1726971799,3753977,153221,3445771,5
1726971801,3753977,153226,3445767,5
1726971802,3753977,153232,3445760,5
1726971803,3753977,153234,3445758,5
1726971804,3753977,153235,3445757,5
1726971806,3753977,153235,3445757,5
1726971807,3753977,153236,3445756,5
1726971808,3753977,153237,3445756,5
1726971810,3753977,153237,3445755,5
1726971811,3753977,153237,3445755,5
1726971812,3753977,153238,3445754,5
1726971813,3753977,153238,3445754,5
1726971814,3753977,153239,3445754,5
1726971815,3753977,153239,3445753,5
1726971816,3753977,153240,3445753,5
1726971818,3753977,153240,3445752,5
1726971819,3753977,153240,3445752,5
1726971820,3753977,153241,3445752,5
1726971821,3753977,153241,3445751,5
1726971822,3753977,153242,3445751,5
1726971823,3753977,153242,3445750,5
1726971824,3753977,153242,3445750,5
1726971825,3753977,153243,3445749,5
1726971826,3753977,153243,3445749,5
1726971827,3753977,153244,3445749,5
1726971828,3753977,153244,3445748,5
1726971829,3753977,153244,3445748,5
1726971831,3753977,153245,3445747,5
1726971832,3753977,153245,3445747,5
1726971833,3753977,153246,3445747,5
1726971834,3753977,153246,3445746,5
1726971835,3753977,153246,3445746,5
1726971836,3753977,153247,3445745,5
1726971837,3753977,153247,3445745,5
1726971838,3753977,153248,3445745,5
1726971839,3753977,153248,3445744,5
1726971840,3753977,153248,3445744,5
1726971841,3753977,153249,3445744,5
1726971842,3753977,153249,3445743,5
1726971843,3753977,153250,3445743,5
1726971844,3753977,153250,3445742,5
1726971845,3753977,153250,3445742,5
1726971846,3753977,153251,3445741,5
1726971847,3753977,153251,3445741,5
1726971848,3753977,153252,3445741,5
1726971849,3753977,153252,3445740,5
1726971850,3753977,153253,3445740,5
1726971851,3753977,153253,3445739,5
1726971852,3753977,153253,3445739,5
1726971853,3753977,153254,3445738,5
1726971854,3753977,153254,3445738,5
1726971855,3753977,153255,3445738,5
1726971856,3753977,153255,3445737,5
1726971857,3753977,153255,3445737,5
1726971858,3753977,153256,3445736,5
1726971859,3753977,153256,3445736,5
1726971860,3753977,153257,3445736,5
1726971861,3753977,153257,3445735,5
1726971862,3753977,153257,3445735,5
1726971863,3753977,153258,3445734,5
1726971865,3753977,153258,3445734,5
1726971866,3753977,153259,3445734,5
1726971867,3753977,153259,3445733,5
1726971868,3753977,153260,3445733,5
1726971869,3753977,153260,3445732,5
1726971870,3753977,153260,3445732,5
1726971871,3753977,153261,3445732,5
1726971872,3753977,153261,3445731,5
1726971873,3753977,153262,3445731,5
1726971874,3753977,153262,3445730,5
1726971875,3753977,153262,3445730,5
1726971876,3753977,153263,3445729,5
1726971877,3753977,153263,3445729,5
1726971878,3753977,153264,3445729,5
1726971879,3753977,153264,3445728,5
1726971880,3753977,153264,3445728,5
1726971881,3753977,153265,3445727,5
1726971882,3753977,153265,3445727,5
1726971883,3753977,153266,3445727,5
1726971884,3753977,153266,3445726,5
1726971885,3753977,153266,3445726,5
1726971886,3753977,153267,3445725,5
1726971887,3753977,153267,3445725,5
1726971888,3753977,153268,3445725,5
1726971889,3753977,153268,3445724,5
1726971890,3753977,153268,3445724,5
1726971891,3753977,153269,3445723,5
1726971892,3753977,153269,3445723,5
1726971893,3753977,153270,3445723,5
1726971894,3753977,153270,3445722,5
1726971895,3753977,153271,3445722,5
1726971896,3753977,153271,3445721,5
1726971897,3753977,153271,3445721,5
1726971898,3753977,153272,3445720,5
1726971900,3753977,153272,3445720,5
1726971901,3753977,153273,3445720,5
1726971902,3753977,153273,3445719,5
1726971903,3753977,153273,3445719,5
1726971904,3753977,153274,3445718,5
1726971905,3753977,153274,3445718,5
1726971906,3753977,153275,3445718,5
1726971907,3753977,153275,3445717,5
1726971908,3753977,153275,3445717,5
1726971909,3753977,153276,3445717,5
1726971910,3753977,153276,3445716,5
1726971911,3753977,153277,3445716,5
1726971912,3753977,153277,3445715,5
1726971913,3753977,153277,3445715,5
1726971914,3753977,153278,3445715,5
1726971915,3753977,153278,3445714,5
1726971916,3753977,153279,3445714,5
1726971917,3753977,153279,3445713,5
1726971918,3753977,153279,3445713,5
1726971919,3753977,153280,3445713,5
1726971920,3753977,153280,3445712,5
1726971921,3753977,153281,3445712,5
1726971922,3753977,153281,3445711,5
1726971923,3753977,153281,3445711,5
1726971924,3753977,153282,3445711,5
1726971925,3753977,153282,3445710,5
1726971926,3753977,153283,3445710,5
1726971927,3753977,153283,3445709,5
1726971928,3753977,153283,3445709,5
1726971929,3753977,153284,3445708,5
1726971930,3753977,153284,3445708,5
1726971931,3753977,153285,3445708,5
1726971933,3753977,153285,3445707,5
1726971934,3753977,153285,3445707,5
1726971935,3753977,153351,3445641,5
1726971936,3753977,153375,3445617,5
1726971937,3753977,153404,3445588,5
1726971938,3753977,153330,3445662,5
1726971939,3753977,153317,3445675,5
1726971940,3753977,153343,3445650,5
1726971941,3753977,153370,3445622,5
1726971942,3753977,153381,3445612,5
1726971943,3753977,153381,3445611,5
1726971944,3753977,153381,3445611,5
1726971945,3753977,153382,3445610,5
1726971946,3753977,153382,3445610,5
1726971947,3753977,153383,3445610,5
1726971948,3753977,153383,3445609,5
1726971949,3753977,153383,3445609,5
1726971950,3753977,153384,3445608,5
1726971951,3753977,153384,3445608,5
1726971952,3753977,153385,3445608,5
1726971953,3753977,153385,3445607,5
1726971954,3753977,153386,3445607,5
1726971955,3753977,153386,3445606,5
1726971956,3753977,153386,3445606,5
1726971957,3753977,153387,3445606,5
1726971959,3753977,153387,3445605,5
1726971960,3753977,153388,3445605,5
1726971961,3753977,153388,3445604,5
1726971962,3753977,153388,3445604,5
1726971963,3753977,153389,3445603,5
1726971964,3753977,153389,3445603,5
1726971965,3753977,153390,3445603,5
1726971966,3753977,153390,3445602,5
1726971967,3753977,153390,3445602,5
1726971968,3753977,153391,3445601,5
1726971969,3753977,153464,3445528,5
1726971970,3753977,153481,3445511,5
1726971971,3753977,153535,3445458,5
