Timestamp,Total,Owner,Claimed,Unclaimed,Matched,Preempting,Backfill,Drain
1726971270,128,0,50,78,0,0,0,0
1726971271,128,0,50,78,0,0,0,0
1726971272,128,0,50,78,0,0,0,0
1726971274,128,0,50,78,0,0,0,0
1726971275,128,0,50,78,0,0,0,0
1726971276,128,0,50,78,0,0,0,0
1726971277,128,0,50,78,0,0,0,0
1726971278,128,0,50,78,0,0,0,0
1726971280,128,0,50,78,0,0,0,0
1726971281,128,0,50,78,0,0,0,0
1726971282,128,0,50,78,0,0,0,0
1726971283,128,0,50,78,0,0,0,0
1726971285,128,0,50,78,0,0,0,0
1726971286,128,0,50,78,0,0,0,0
1726971287,128,0,50,78,0,0,0,0
1726971288,128,0,50,78,0,0,0,0
1726971290,128,0,50,78,0,0,0,0
1726971291,128,0,50,78,0,0,0,0
1726971292,128,0,50,78,0,0,0,0
1726971294,128,0,50,78,0,0,0,0
1726971295,128,0,50,78,0,0,0,0
1726971297,128,0,50,78,0,0,0,0
1726971298,128,0,50,78,0,0,0,0
1726971299,128,0,50,78,0,0,0,0
1726971300,128,0,50,78,0,0,0,0
1726971302,128,0,50,78,0,0,0,0
1726971303,128,0,50,78,0,0,0,0
1726971305,128,0,50,78,0,0,0,0
1726971307,128,0,61,67,0,0,0,0
1726971308,128,0,71,57,0,0,0,0
1726971310,128,0,71,57,0,0,0,0
1726971311,128,0,71,57,0,0,0,0
1726971313,128,0,71,57,0,0,0,0
1726971314,128,0,71,57,0,0,0,0
1726971315,128,0,71,57,0,0,0,0
1726971317,128,0,71,57,0,0,0,0
1726971318,128,0,71,57,0,0,0,0
1726971320,128,0,71,57,0,0,0,0
1726971321,128,0,71,57,0,0,0,0
1726971322,128,0,71,57,0,0,0,0
1726971324,128,0,71,57,0,0,0,0
1726971325,128,0,71,57,0,0,0,0
1726971327,128,0,96,32,0,0,0,0
1726971328,128,0,117,11,0,0,0,0
1726971329,128,0,117,11,0,0,0,0
1726971331,128,0,117,11,0,0,0,0
1726971332,128,0,117,11,0,0,0,0
1726971334,128,0,117,11,0,0,0,0
1726971335,128,0,117,11,0,0,0,0
1726971336,128,0,117,11,0,0,0,0
1726971338,128,0,117,11,0,0,0,0
1726971339,128,0,117,11,0,0,0,0
1726971340,128,0,117,11,0,0,0,0
1726971342,128,0,117,11,0,0,0,0
1726971343,128,0,117,11,0,0,0,0
1726971344,128,0,117,11,0,0,0,0
1726971345,128,0,123,5,0,0,0,0
1726971347,128,0,128,0,0,0,0,0
1726971348,128,0,128,0,0,0,0,0
1726971349,128,0,128,0,0,0,0,0
1726971350,128,0,128,0,0,0,0,0
1726971352,128,0,128,0,0,0,0,0
1726971353,128,0,128,0,0,0,0,0
1726971354,128,0,128,0,0,0,0,0
1726971355,128,0,128,0,0,0,0,0
1726971357,128,0,128,0,0,0,0,0
1726971358,128,0,128,0,0,0,0,0
1726971359,128,0,128,0,0,0,0,0
1726971361,128,0,128,0,0,0,0,0
1726971362,128,0,128,0,0,0,0,0
1726971363,128,0,128,0,0,0,0,0
1726971364,128,0,128,0,0,0,0,0
1726971366,128,0,128,0,0,0,0,0
1726971367,128,0,128,0,0,0,0,0
1726971369,128,0,128,0,0,0,0,0
1726971370,128,0,128,0,0,0,0,0
1726971371,128,0,128,0,0,0,0,0
1726971373,128,0,128,0,0,0,0,0
1726971374,128,0,128,0,0,0,0,0
1726971375,128,0,128,0,0,0,0,0
1726971376,128,0,128,0,0,0,0,0
1726971377,128,0,128,0,0,0,0,0
1726971378,128,0,128,0,0,0,0,0
1726971380,128,0,128,0,0,0,0,0
1726971381,128,0,128,0,0,0,0,0
1726971382,128,0,128,0,0,0,0,0
1726971383,128,0,128,0,0,0,0,0
1726971384,128,0,128,0,0,0,0,0
1726971386,128,0,128,0,0,0,0,0
1726971387,128,0,128,0,0,0,0,0
1726971388,128,0,128,0,0,0,0,0
1726971389,128,0,128,0,0,0,0,0
1726971390,128,0,128,0,0,0,0,0
1726971392,128,0,128,0,0,0,0,0
1726971393,128,0,128,0,0,0,0,0
1726971394,128,0,128,0,0,0,0,0
1726971395,128,0,128,0,0,0,0,0
1726971396,128,0,128,0,0,0,0,0
1726971398,128,0,128,0,0,0,0,0
1726971399,128,0,128,0,0,0,0,0
1726971400,128,0,128,0,0,0,0,0
1726971401,128,0,128,0,0,0,0,0
1726971403,128,0,128,0,0,0,0,0
1726971404,128,0,128,0,0,0,0,0
1726971405,128,0,128,0,0,0,0,0
1726971406,128,0,128,0,0,0,0,0
1726971408,128,0,128,0,0,0,0,0
1726971409,128,0,128,0,0,0,0,0
1726971410,128,0,128,0,0,0,0,0
1726971412,128,0,128,0,0,0,0,0
1726971413,128,0,128,0,0,0,0,0
1726971414,128,0,128,0,0,0,0,0
1726971415,128,0,128,0,0,0,0,0
1726971417,128,0,128,0,0,0,0,0
