timestamp,total_mb,used_mb,available_mb,use_percent
1727157980,3753977,122506,3476487,4
1727157981,3753977,122506,3476487,4
1727157982,3753977,122506,3476487,4
1727157983,3753977,122512,3476480,4
1727157984,3753977,122606,3476386,4
1727157985,3753977,122606,3476386,4
1727157986,3753977,122638,3476354,4
1727157987,3753977,122706,3476286,4
1727157988,3753977,122529,3476464,4
1727157989,3753977,122529,3476464,4
1727157990,3753977,122529,3476463,4
1727157991,3753977,122529,3476463,4
1727157992,3753977,122529,3476463,4
1727157993,3753977,122529,3476463,4
1727157994,3753977,122529,3476463,4
1727157995,3753977,122529,3476463,4
1727157996,3753977,122529,3476463,4
1727157997,3753977,122529,3476463,4
1727157998,3753977,122529,3476463,4
1727157999,3753977,122529,3476463,4
1727158000,3753977,122529,3476463,4
1727158001,3753977,122529,3476463,4
1727158003,3753977,122529,3476463,4
1727158004,3753977,122529,3476463,4
1727158005,3753977,122529,3476463,4
1727158006,3753977,122529,3476463,4
1727158007,3753977,122529,3476463,4
1727158008,3753977,122529,3476463,4
1727158009,3753977,122529,3476463,4
1727158010,3753977,122529,3476463,4
1727158011,3753977,122530,3476463,4
1727158012,3753977,122530,3476463,4
1727158013,3753977,122549,3476443,4
1727158014,3753977,122577,3476415,4
1727158015,3753977,122601,3476391,4
1727158016,3753977,122607,3476385,4
1727158017,3753977,122607,3476385,4
1727158018,3753977,122607,3476385,4
1727158019,3753977,122607,3476385,4
1727158020,3753977,122607,3476385,4
1727158021,3753977,122607,3476385,4
1727158022,3753977,122607,3476385,4
1727158023,3753977,122607,3476385,4
1727158024,3753977,122607,3476385,4
1727158025,3753977,122607,3476385,4
1727158026,3753977,122608,3476385,4
1727158027,3753977,122608,3476385,4
1727158028,3753977,122608,3476385,4
1727158029,3753977,122608,3476385,4
1727158030,3753977,122608,3476385,4
1727158031,3753977,122608,3476385,4
1727158032,3753977,122608,3476385,4
1727158033,3753977,122608,3476385,4
1727158034,3753977,122608,3476385,4
1727158036,3753977,122608,3476384,4
1727158037,3753977,122608,3476384,4
1727158038,3753977,122608,3476384,4
1727158039,3753977,122608,3476384,4
1727158040,3753977,122608,3476384,4
1727158041,3753977,122608,3476384,4
1727158042,3753977,122608,3476384,4
1727158043,3753977,122608,3476384,4
1727158044,3753977,122608,3476384,4
1727158045,3753977,122608,3476384,4
1727158046,3753977,122608,3476384,4
1727158047,3753977,122608,3476384,4
1727158048,3753977,122608,3476384,4
1727158049,3753977,122608,3476384,4
1727158050,3753977,122608,3476384,4
1727158051,3753977,122608,3476384,4
1727158052,3753977,122608,3476384,4
1727158053,3753977,122621,3476371,4
1727158054,3753977,122709,3476284,4
1727158055,3753977,122709,3476284,4
1727158056,3753977,122753,3476239,4
1727158057,3753977,122809,3476183,4
1727158058,3753977,122631,3476361,4
1727158059,3753977,122658,3476334,4
1727158060,3753977,122691,3476302,4
1727158061,3753977,122708,3476285,4
1727158062,3753977,122709,3476284,4
1727158063,3753977,122709,3476284,4
1727158064,3753977,122709,3476283,4
1727158065,3753977,122709,3476283,4
1727158067,3753977,122709,3476283,4
1727158068,3753977,122709,3476283,4
1727158069,3753977,122709,3476283,4
1727158070,3753977,122709,3476283,4
1727158071,3753977,122709,3476283,4
1727158072,3753977,122709,3476283,4
1727158073,3753977,122709,3476283,4
1727158074,3753977,122709,3476283,4
1727158075,3753977,122709,3476283,4
1727158076,3753977,122709,3476283,4
1727158077,3753977,122709,3476283,4
1727158078,3753977,122709,3476283,4
1727158079,3753977,122709,3476283,4
1727158080,3753977,122709,3476283,4
1727158081,3753977,122709,3476283,4
1727158082,3753977,122709,3476283,4
1727158083,3753977,122709,3476283,4
1727158084,3753977,122709,3476283,4
1727158085,3753977,122709,3476283,4
1727158086,3753977,122710,3476283,4
1727158087,3753977,122710,3476283,4
1727158088,3753977,122710,3476283,4
1727158089,3753977,122710,3476283,4
1727158090,3753977,122710,3476283,4
1727158091,3753977,122710,3476283,4
1727158092,3753977,122710,3476283,4
1727158093,3753977,122710,3476283,4
1727158094,3753977,122710,3476283,4
1727158095,3753977,122710,3476283,4
1727158096,3753977,122710,3476283,4
1727158097,3753977,122710,3476282,4
1727158098,3753977,122710,3476282,4
1727158100,3753977,122710,3476282,4
1727158101,3753977,122710,3476282,4
1727158102,3753977,122710,3476282,4
1727158103,3753977,122710,3476282,4
1727158104,3753977,122710,3476282,4
1727158105,3753977,122710,3476282,4
1727158106,3753977,122710,3476282,4
1727158107,3753977,122710,3476282,4
1727158108,3753977,122710,3476282,4
1727158109,3753977,122710,3476282,4
1727158110,3753977,122710,3476282,4
1727158111,3753977,122710,3476282,4
1727158112,3753977,122710,3476282,4
1727158113,3753977,122710,3476282,4
1727158114,3753977,122710,3476282,4
1727158115,3753977,122710,3476282,4
1727158116,3753977,122710,3476282,4
1727158117,3753977,122710,3476282,4
1727158118,3753977,122710,3476282,4
1727158119,3753977,122710,3476282,4
1727158120,3753977,122710,3476282,4
1727158121,3753977,122710,3476282,4
1727158122,3753977,122710,3476282,4
1727158123,3753977,122710,3476282,4
1727158124,3753977,122711,3476282,4
1727158125,3753977,122711,3476282,4
1727158126,3753977,122711,3476282,4
1727158127,3753977,122711,3476282,4
1727158128,3753977,122711,3476282,4
1727158129,3753977,122711,3476282,4
1727158130,3753977,122711,3476282,4
1727158131,3753977,122711,3476282,4
1727158133,3753977,122711,3476281,4
1727158134,3753977,122711,3476281,4
1727158135,3753977,122711,3476281,4
1727158136,3753977,122711,3476281,4
1727158137,3753977,122711,3476281,4
1727158138,3753977,122711,3476281,4
1727158139,3753977,122711,3476281,4
1727158140,3753977,122711,3476281,4
1727158141,3753977,122711,3476281,4
1727158142,3753977,122711,3476281,4
1727158143,3753977,122711,3476281,4
1727158144,3753977,122711,3476281,4
1727158145,3753977,122711,3476281,4
1727158146,3753977,122711,3476281,4
1727158147,3753977,122711,3476281,4
1727158148,3753977,122711,3476281,4
1727158149,3753977,122711,3476281,4
1727158150,3753977,122711,3476281,4
1727158151,3753977,122711,3476281,4
1727158152,3753977,122711,3476281,4
1727158153,3753977,122711,3476281,4
1727158154,3753977,122711,3476281,4
1727158155,3753977,122711,3476281,4
1727158156,3753977,122712,3476281,4
1727158157,3753977,122712,3476281,4
1727158158,3753977,122712,3476281,4
1727158159,3753977,122712,3476281,4
1727158160,3753977,122712,3476281,4
1727158161,3753977,122712,3476281,4
1727158162,3753977,122712,3476281,4
1727158163,3753977,122712,3476281,4
1727158164,3753977,122712,3476281,4
1727158166,3753977,122712,3476280,4
1727158167,3753977,122712,3476280,4
1727158168,3753977,122712,3476280,4
1727158169,3753977,122712,3476280,4
1727158170,3753977,122712,3476280,4
1727158171,3753977,122712,3476280,4
1727158172,3753977,122712,3476280,4
1727158173,3753977,122712,3476280,4
1727158174,3753977,122712,3476280,4
1727158175,3753977,122712,3476280,4
1727158176,3753977,122712,3476280,4
1727158177,3753977,122712,3476280,4
1727158178,3753977,122712,3476280,4
1727158179,3753977,122712,3476280,4
1727158180,3753977,122712,3476280,4
1727158181,3753977,122712,3476280,4
1727158182,3753977,122712,3476280,4
1727158183,3753977,122712,3476280,4
1727158184,3753977,122712,3476280,4
1727158185,3753977,122712,3476280,4
1727158186,3753977,122712,3476280,4
1727158187,3753977,122712,3476280,4
1727158188,3753977,122712,3476280,4
1727158189,3753977,122771,3476221,4
1727158190,3753977,122813,3476180,4
1727158191,3753977,122813,3476180,4
1727158192,3753977,122863,3476129,4
1727158193,3753977,122833,3476160,4
1727158194,3753977,122735,3476257,4
1727158196,3753977,122791,3476202,4
1727158197,3753977,122904,3476088,4
1727158198,3753977,122991,3476001,4
1727158199,3753977,123046,3475946,4
1727158200,3753977,123060,3475932,4
1727158201,3753977,123106,3475886,4
1727158202,3753977,123187,3475806,4
1727158203,3753977,123035,3475957,4
1727158204,3753977,123056,3475936,4
1727158205,3753977,123060,3475933,4
1727158206,3753977,123083,3475909,4
1727158207,3753977,122831,3476161,4
1727158208,3753977,122861,3476132,4
1727158209,3753977,122889,3476103,4
1727158210,3753977,122909,3476083,4
1727158211,3753977,122914,3476078,4
1727158212,3753977,122914,3476078,4
1727158214,3753977,122914,3476078,4
1727158215,3753977,122914,3476078,4
1727158216,3753977,122914,3476078,4
1727158217,3753977,122914,3476078,4
1727158218,3753977,122914,3476078,4
1727158219,3753977,122914,3476078,4
1727158220,3753977,122914,3476078,4
1727158221,3753977,122914,3476078,4
1727158222,3753977,122915,3476078,4
1727158223,3753977,122915,3476078,4
1727158224,3753977,122915,3476078,4
1727158225,3753977,122915,3476078,4
1727158226,3753977,122915,3476078,4
1727158227,3753977,122915,3476078,4
1727158228,3753977,122915,3476078,4
1727158229,3753977,122915,3476078,4
1727158230,3753977,122915,3476078,4
1727158231,3753977,122996,3475996,4
1727158232,3753977,123004,3475988,4
1727158233,3753977,123029,3475963,4
1727158234,3753977,123093,3475899,4
1727158235,3753977,122927,3476066,4
1727158236,3753977,122982,3476010,4
1727158237,3753977,123025,3475967,4
1727158238,3753977,123082,3475910,4
1727158239,3753977,123146,3475846,4
1727158240,3753977,123174,3475819,4
1727158241,3753977,123198,3475794,4
1727158243,3753977,123204,3475788,4
1727158244,3753977,123204,3475788,4
1727158245,3753977,123059,3475933,4
1727158246,3753977,122939,3476053,4
1727158247,3753977,122967,3476025,4
1727158248,3753977,122996,3475996,4
1727158249,3753977,123005,3475987,4
1727158250,3753977,123005,3475987,4
1727158251,3753977,123005,3475987,4
1727158252,3753977,123006,3475987,4
1727158253,3753977,123006,3475987,4
1727158254,3753977,123006,3475987,4
1727158255,3753977,123006,3475987,4
1727158256,3753977,123006,3475987,4
1727158257,3753977,123006,3475987,4
1727158258,3753977,123006,3475987,4
1727158259,3753977,123006,3475987,4
1727158260,3753977,123006,3475987,4
1727158261,3753977,123006,3475987,4
1727158262,3753977,123006,3475986,4
1727158263,3753977,123006,3475986,4
1727158264,3753977,123006,3475986,4
1727158265,3753977,123006,3475986,4
1727158266,3753977,123006,3475986,4
1727158267,3753977,123006,3475986,4
1727158268,3753977,123006,3475986,4
1727158269,3753977,123006,3475986,4
1727158270,3753977,123006,3475986,4
1727158271,3753977,123006,3475986,4
1727158273,3753977,123006,3475986,4
1727158274,3753977,123006,3475986,4
1727158275,3753977,123006,3475986,4
1727158276,3753977,123006,3475986,4
1727158277,3753977,123006,3475986,4
1727158278,3753977,123006,3475986,4
1727158279,3753977,123006,3475986,4
1727158280,3753977,123006,3475986,4
1727158281,3753977,123006,3475986,4
1727158282,3753977,123006,3475986,4
1727158283,3753977,123006,3475986,4
1727158284,3753977,123006,3475986,4
1727158285,3753977,123006,3475986,4
1727158286,3753977,123006,3475986,4
1727158287,3753977,123006,3475986,4
1727158288,3753977,123007,3475986,4
1727158289,3753977,123007,3475986,4
1727158290,3753977,123007,3475986,4
1727158291,3753977,123007,3475986,4
1727158292,3753977,123007,3475986,4
1727158293,3753977,123007,3475986,4
1727158294,3753977,123007,3475986,4
1727158295,3753977,123007,3475986,4
1727158296,3753977,123007,3475986,4
1727158297,3753977,123007,3475985,4
1727158298,3753977,123007,3475985,4
1727158299,3753977,123007,3475985,4
1727158300,3753977,123007,3475985,4
1727158301,3753977,123007,3475985,4
1727158302,3753977,123007,3475985,4
1727158303,3753977,123007,3475985,4
1727158304,3753977,123007,3475985,4
1727158306,3753977,123007,3475985,4
1727158307,3753977,123007,3475985,4
1727158308,3753977,123007,3475985,4
1727158309,3753977,123007,3475985,4
1727158310,3753977,123007,3475985,4
1727158311,3753977,123007,3475985,4
1727158312,3753977,123007,3475985,4
1727158313,3753977,123007,3475985,4
1727158314,3753977,123007,3475985,4
1727158315,3753977,123007,3475985,4
1727158316,3753977,123007,3475985,4
1727158317,3753977,123007,3475985,4
1727158318,3753977,123007,3475985,4
1727158319,3753977,123007,3475985,4
1727158320,3753977,123007,3475985,4
1727158321,3753977,123007,3475985,4
1727158322,3753977,123007,3475985,4
1727158323,3753977,123008,3475985,4
1727158324,3753977,123008,3475985,4
1727158325,3753977,123008,3475985,4
1727158326,3753977,123009,3475984,4
1727158327,3753977,122996,3475997,4
1727158328,3753977,122495,3476497,4
1727158329,3753977,122441,3476551,4
1727158330,3753977,122441,3476551,4
1727158331,3753977,122441,3476551,4
1727158332,3753977,122441,3476551,4
1727158333,3753977,122441,3476551,4
1727158334,3753977,122530,3476462,4
1727158335,3753977,122530,3476462,4
1727158336,3753977,122575,3476418,4
1727158338,3753977,122513,3476479,4
1727158339,3753977,122453,3476539,4
1727158340,3753977,122508,3476484,4
1727158341,3753977,122560,3476433,4
1727158342,3753977,122632,3476360,4
1727158343,3753977,122677,3476315,4
1727158344,3753977,122711,3476281,4
1727158345,3753977,122719,3476273,4
1727158346,3753977,122719,3476273,4
1727158347,3753977,122509,3476483,4
1727158348,3753977,122460,3476532,4
1727158349,3753977,122529,3476463,4
1727158350,3753977,122641,3476351,4
1727158351,3753977,122717,3476275,4
1727158352,3753977,122799,3476193,4
1727158353,3753977,122863,3476130,4
1727158354,3753977,122912,3476080,4
1727158355,3753977,122962,3476031,4
1727158356,3753977,122985,3476007,4
1727158357,3753977,122985,3476007,4
1727158358,3753977,122609,3476383,4
1727158359,3753977,122497,3476496,4
1727158360,3753977,122603,3476389,4
1727158361,3753977,122667,3476325,4
1727158363,3753977,122704,3476289,4
1727158364,3753977,122768,3476225,4
1727158365,3753977,122785,3476207,4
1727158366,3753977,122852,3476140,4
1727158367,3753977,122862,3476130,4
1727158368,3753977,122268,3476725,4
1727158369,3753977,122275,3476718,4
1727158370,3753977,122278,3476714,4
1727158371,3753977,122145,3476847,4
1727158372,3753977,122054,3476939,4
1727158373,3753977,121599,3477393,4
1727158374,3753977,121571,3477422,4
1727158375,3753977,121578,3477414,4
1727158376,3753977,121578,3477414,4
1727158377,3753977,121578,3477414,4
1727158378,3753977,121599,3477394,4
1727158379,3753977,121663,3477329,4
1727158380,3753977,121736,3477256,4
1727158381,3753977,121808,3477184,4
1727158382,3753977,121853,3477139,4
1727158383,3753977,121899,3477093,4
1727158384,3753977,121926,3477067,4
1727158385,3753977,121934,3477059,4
1727158386,3753977,121934,3477059,4
1727158387,3753977,121934,3477059,4
1727158389,3753977,121782,3477210,4
1727158390,3753977,121677,3477315,4
1727158391,3753977,121692,3477301,4
1727158392,3753977,121712,3477280,4
1727158393,3753977,121729,3477263,4
1727158394,3753977,121735,3477257,4
1727158395,3753977,121738,3477254,4
1727158396,3753977,121743,3477250,4
1727158397,3753977,121747,3477245,4
1727158398,3753977,121750,3477243,4
1727158399,3753977,121736,3477257,4
1727158400,3753977,121740,3477252,4
1727158401,3753977,121746,3477246,4
1727158402,3753977,121752,3477241,4
1727158403,3753977,121753,3477240,4
1727158404,3753977,121738,3477254,4
1727158405,3753977,121745,3477248,4
1727158406,3753977,121751,3477241,4
1727158407,3753977,121753,3477239,4
1727158408,3753977,121736,3477256,4
1727158409,3753977,121743,3477249,4
1727158410,3753977,121750,3477242,4
1727158411,3753977,121753,3477239,4
1727158412,3753977,121738,3477255,4
1727158413,3753977,121744,3477249,4
1727158414,3753977,121749,3477243,4
1727158415,3753977,121751,3477241,4
1727158416,3753977,121738,3477254,4
1727158417,3753977,121746,3477246,4
1727158418,3753977,121753,3477239,4
1727158419,3753977,121750,3477242,4
1727158420,3753977,121738,3477254,4
1727158421,3753977,121746,3477247,4
1727158422,3753977,121753,3477240,4
1727158423,3753977,121751,3477242,4
1727158424,3753977,121739,3477253,4
1727158426,3753977,121747,3477245,4
1727158427,3753977,121754,3477238,4
1727158428,3753977,121745,3477248,4
1727158429,3753977,121741,3477252,4
1727158430,3753977,121749,3477244,4
1727158431,3753977,121755,3477237,4
1727158432,3753977,121735,3477257,4
1727158433,3753977,121742,3477250,4
1727158434,3753977,121749,3477243,4
1727158435,3753977,121754,3477238,4
1727158436,3753977,121739,3477253,4
1727158437,3753977,121781,3477211,4
1727158438,3753977,121827,3477165,4
1727158439,3753977,121866,3477127,4
1727158440,3753977,121866,3477127,4
1727158441,3753977,121866,3477127,4
1727158442,3753977,121866,3477127,4
1727158443,3753977,121866,3477127,4
1727158444,3753977,121866,3477127,4
1727158445,3753977,121866,3477127,4
1727158446,3753977,121866,3477127,4
1727158447,3753977,121866,3477127,4
1727158448,3753977,121866,3477127,4
1727158449,3753977,121866,3477127,4
1727158450,3753977,121866,3477127,4
1727158451,3753977,121866,3477127,4
1727158452,3753977,121866,3477127,4
1727158453,3753977,121866,3477127,4
1727158454,3753977,121866,3477127,4
1727158455,3753977,121866,3477127,4
1727158456,3753977,121866,3477127,4
1727158457,3753977,121866,3477127,4
1727158458,3753977,121866,3477127,4
1727158459,3753977,121866,3477127,4
1727158461,3753977,121866,3477127,4
1727158462,3753977,121866,3477127,4
1727158463,3753977,121866,3477127,4
1727158464,3753977,121866,3477127,4
1727158465,3753977,121866,3477127,4
1727158466,3753977,121866,3477127,4
1727158467,3753977,121901,3477092,4
1727158468,3753977,121971,3477022,4
1727158469,3753977,121971,3477022,4
1727158470,3753977,122015,3476977,4
1727158471,3753977,121939,3477054,4
1727158472,3753977,121906,3477087,4
1727158473,3753977,121934,3477058,4
1727158474,3753977,121966,3477026,4
1727158475,3753977,121975,3477017,4
1727158476,3753977,121975,3477017,4
1727158477,3753977,121975,3477017,4
1727158478,3753977,121975,3477017,4
1727158479,3753977,121975,3477017,4
1727158480,3753977,121975,3477017,4
1727158481,3753977,121975,3477017,4
1727158482,3753977,121975,3477017,4
1727158483,3753977,121975,3477017,4
1727158484,3753977,121975,3477017,4
1727158485,3753977,121975,3477017,4
1727158486,3753977,121975,3477017,4
1727158487,3753977,121975,3477017,4
1727158488,3753977,121975,3477017,4
1727158489,3753977,121975,3477017,4
1727158491,3753977,121975,3477017,4
1727158492,3753977,121975,3477017,4
1727158493,3753977,121975,3477017,4
1727158494,3753977,121975,3477017,4
1727158495,3753977,121975,3477017,4
1727158496,3753977,121858,3477134,4
1727158497,3753977,121868,3477125,4
1727158498,3753977,121780,3477213,4
1727158499,3753977,121808,3477185,4
1727158500,3753977,121879,3477113,4
1727158501,3753977,121924,3477068,4
1727158502,3753977,121988,3477005,4
1727158503,3753977,122016,3476976,4
1727158504,3753977,122039,3476953,4
1727158505,3753977,122045,3476947,4
1727158506,3753977,122045,3476947,4
1727158507,3753977,121832,3477160,4
1727158508,3753977,121795,3477198,4
1727158509,3753977,121866,3477126,4
1727158510,3753977,121930,3477063,4
1727158511,3753977,121988,3477005,4
1727158512,3753977,122014,3476978,4
1727158513,3753977,122040,3476952,4
1727158514,3753977,122046,3476947,4
1727158516,3753977,122046,3476947,4
1727158517,3753977,121838,3477154,4
1727158518,3753977,121812,3477180,4
1727158519,3753977,121838,3477154,4
1727158520,3753977,121867,3477125,4
1727158521,3753977,121879,3477114,4
1727158522,3753977,121879,3477114,4
1727158523,3753977,121887,3477106,4
1727158524,3753977,121913,3477079,4
1727158525,3753977,121945,3477048,4
1727158526,3753977,121971,3477021,4
1727158527,3753977,121995,3476998,4
1727158528,3753977,122009,3476983,4
1727158529,3753977,122009,3476983,4
1727158530,3753977,122009,3476983,4
1727158531,3753977,122010,3476983,4
1727158532,3753977,122014,3476978,4
1727158533,3753977,122020,3476973,4
1727158534,3753977,122021,3476971,4
1727158535,3753977,122021,3476971,4
1727158536,3753977,122021,3476971,4
1727158537,3753977,122021,3476971,4
1727158538,3753977,122022,3476971,4
1727158539,3753977,122022,3476971,4
1727158540,3753977,122022,3476970,4
1727158541,3753977,122022,3476970,4
1727158542,3753977,122022,3476970,4
1727158543,3753977,122022,3476970,4
1727158544,3753977,122022,3476970,4
1727158545,3753977,122022,3476970,4
1727158546,3753977,122023,3476970,4
1727158547,3753977,122023,3476970,4
1727158549,3753977,122023,3476970,4
1727158550,3753977,122023,3476969,4
1727158551,3753977,122023,3476969,4
1727158552,3753977,122023,3476969,4
1727158553,3753977,122023,3476969,4
1727158554,3753977,122023,3476969,4
1727158555,3753977,122023,3476969,4
1727158556,3753977,122024,3476969,4
1727158557,3753977,122024,3476969,4
1727158558,3753977,122024,3476968,4
1727158559,3753977,122024,3476968,4
1727158560,3753977,122024,3476968,4
1727158561,3753977,122014,3476978,4
1727158562,3753977,122015,3476977,4
1727158563,3753977,122015,3476977,4
1727158564,3753977,122016,3476977,4
1727158565,3753977,122016,3476977,4
1727158566,3753977,122016,3476977,4
1727158567,3753977,122016,3476976,4
1727158568,3753977,122016,3476976,4
1727158569,3753977,122016,3476976,4
1727158570,3753977,122016,3476976,4
1727158571,3753977,122016,3476976,4
1727158572,3753977,122017,3476976,4
1727158573,3753977,122017,3476976,4
1727158574,3753977,122017,3476976,4
1727158575,3753977,122017,3476975,4
1727158576,3753977,122017,3476975,4
1727158577,3753977,122017,3476975,4
1727158578,3753977,122017,3476975,4
1727158579,3753977,122017,3476975,4
1727158580,3753977,122017,3476975,4
1727158582,3753977,122018,3476975,4
1727158583,3753977,122018,3476975,4
1727158584,3753977,122018,3476974,4
1727158585,3753977,122018,3476974,4
1727158586,3753977,122018,3476974,4
1727158587,3753977,122018,3476974,4
1727158588,3753977,122018,3476974,4
1727158589,3753977,122018,3476974,4
1727158590,3753977,122019,3476974,4
1727158591,3753977,122019,3476974,4
1727158592,3753977,122019,3476974,4
1727158593,3753977,122019,3476973,4
1727158594,3753977,122019,3476973,4
1727158595,3753977,122019,3476973,4
1727158596,3753977,122019,3476973,4
1727158597,3753977,122019,3476973,4
1727158598,3753977,122020,3476973,4
1727158599,3753977,122020,3476973,4
1727158600,3753977,122020,3476973,4
1727158601,3753977,122020,3476972,4
1727158602,3753977,122020,3476972,4
1727158603,3753977,122020,3476972,4
1727158604,3753977,122020,3476972,4
1727158605,3753977,122020,3476972,4
1727158606,3753977,122020,3476972,4
1727158607,3753977,122021,3476972,4
1727158608,3753977,122021,3476972,4
1727158609,3753977,122021,3476971,4
1727158610,3753977,122021,3476971,4
1727158611,3753977,122021,3476971,4
1727158612,3753977,122021,3476971,4
1727158613,3753977,122021,3476971,4
1727158615,3753977,122021,3476971,4
1727158616,3753977,122021,3476971,4
1727158617,3753977,122022,3476971,4
1727158618,3753977,122022,3476971,4
1727158619,3753977,122022,3476970,4
1727158620,3753977,122022,3476970,4
1727158621,3753977,122022,3476970,4
1727158622,3753977,122022,3476970,4
1727158623,3753977,122022,3476970,4
1727158624,3753977,122022,3476970,4
1727158625,3753977,122023,3476970,4
1727158626,3753977,122023,3476970,4
1727158627,3753977,122023,3476969,4
1727158628,3753977,122023,3476969,4
1727158629,3753977,122023,3476969,4
1727158630,3753977,122023,3476969,4
1727158631,3753977,122023,3476969,4
1727158632,3753977,122023,3476969,4
1727158633,3753977,122024,3476969,4
1727158634,3753977,122024,3476969,4
1727158635,3753977,122024,3476969,4
1727158636,3753977,122024,3476968,4
1727158637,3753977,122024,3476968,4
1727158638,3753977,122024,3476968,4
1727158639,3753977,122024,3476968,4
1727158640,3753977,122024,3476968,4
1727158641,3753977,122024,3476968,4
1727158642,3753977,122025,3476968,4
1727158643,3753977,122025,3476968,4
1727158644,3753977,122025,3476967,4
1727158645,3753977,122025,3476967,4
1727158646,3753977,122025,3476967,4
1727158648,3753977,122025,3476967,4
1727158649,3753977,122025,3476967,4
1727158650,3753977,122025,3476967,4
1727158651,3753977,122026,3476967,4
1727158652,3753977,122026,3476967,4
1727158653,3753977,122026,3476966,4
1727158654,3753977,122026,3476966,4
1727158655,3753977,122026,3476966,4
1727158656,3753977,122026,3476966,4
1727158657,3753977,122026,3476966,4
1727158658,3753977,122026,3476966,4
1727158659,3753977,122027,3476966,4
1727158660,3753977,122027,3476966,4
1727158661,3753977,122027,3476966,4
1727158662,3753977,122027,3476965,4
1727158663,3753977,122027,3476965,4
1727158664,3753977,122027,3476965,4
1727158665,3753977,122027,3476965,4
1727158666,3753977,122027,3476965,4
1727158667,3753977,122027,3476965,4
1727158668,3753977,122028,3476965,4
1727158669,3753977,122028,3476965,4
1727158670,3753977,122028,3476964,4
1727158671,3753977,122028,3476964,4
1727158672,3753977,122028,3476964,4
1727158673,3753977,122028,3476964,4
1727158674,3753977,122028,3476964,4
1727158675,3753977,122028,3476964,4
1727158676,3753977,122029,3476964,4
1727158677,3753977,122029,3476964,4
1727158678,3753977,122029,3476964,4
1727158680,3753977,122029,3476963,4
1727158681,3753977,122029,3476963,4
1727158682,3753977,122029,3476963,4
1727158683,3753977,122029,3476963,4
1727158684,3753977,122029,3476963,4
1727158685,3753977,122029,3476963,4
1727158686,3753977,122030,3476963,4
1727158687,3753977,122030,3476963,4
1727158688,3753977,122030,3476963,4
1727158689,3753977,122030,3476962,4
1727158690,3753977,122030,3476962,4
1727158691,3753977,122030,3476962,4
1727158692,3753977,122030,3476962,4
1727158693,3753977,122030,3476962,4
1727158694,3753977,122030,3476962,4
1727158695,3753977,122031,3476962,4
1727158696,3753977,122031,3476962,4
1727158697,3753977,122031,3476961,4
1727158698,3753977,122031,3476961,4
1727158699,3753977,122031,3476961,4
1727158700,3753977,122031,3476961,4
1727158701,3753977,122031,3476961,4
1727158702,3753977,122031,3476961,4
1727158703,3753977,122032,3476961,4
1727158704,3753977,122032,3476961,4
1727158705,3753977,122032,3476961,4
1727158706,3753977,122032,3476960,4
1727158707,3753977,122032,3476960,4
1727158708,3753977,122032,3476960,4
1727158709,3753977,122032,3476960,4
1727158710,3753977,122032,3476960,4
1727158711,3753977,122032,3476960,4
1727158712,3753977,122032,3476960,4
1727158713,3753977,122046,3476946,4
1727158715,3753977,122060,3476933,4
1727158716,3753977,121883,3477109,4
1727158717,3753977,121784,3477208,4
1727158718,3753977,121825,3477167,4
1727158719,3753977,121857,3477136,4
1727158720,3753977,121880,3477112,4
1727158721,3753977,121883,3477109,4
1727158722,3753977,121883,3477109,4
1727158723,3753977,121906,3477087,4
1727158724,3753977,121935,3477058,4
1727158725,3753977,121965,3477027,4
1727158726,3753977,121993,3476999,4
1727158727,3753977,122012,3476980,4
1727158728,3753977,122014,3476979,4
1727158729,3753977,122014,3476979,4
1727158730,3753977,122015,3476978,4
1727158731,3753977,122021,3476971,4
1727158732,3753977,122026,3476967,4
1727158733,3753977,122026,3476966,4
1727158734,3753977,122026,3476966,4
1727158735,3753977,122026,3476966,4
1727158736,3753977,122026,3476966,4
1727158737,3753977,122026,3476966,4
1727158738,3753977,122027,3476966,4
1727158739,3753977,122027,3476966,4
1727158740,3753977,122027,3476965,4
1727158741,3753977,122027,3476965,4
1727158742,3753977,122027,3476965,4
1727158743,3753977,122027,3476965,4
1727158744,3753977,122027,3476965,4
1727158745,3753977,122028,3476965,4
1727158747,3753977,122028,3476965,4
1727158748,3753977,122028,3476964,4
1727158749,3753977,122028,3476964,4
1727158750,3753977,122028,3476964,4
1727158751,3753977,122028,3476964,4
1727158752,3753977,122028,3476964,4
1727158753,3753977,122029,3476964,4
1727158754,3753977,122029,3476964,4
1727158755,3753977,122029,3476963,4
1727158756,3753977,122029,3476963,4
1727158757,3753977,122029,3476963,4
1727158758,3753977,122098,3476894,4
1727158759,3753977,122132,3476860,4
1727158760,3753977,122132,3476860,4
1727158761,3753977,122183,3476809,4
1727158762,3753977,122148,3476844,4
1727158763,3753977,122054,3476938,4
1727158764,3753977,122101,3476892,4
1727158765,3753977,122131,3476861,4
1727158766,3753977,122151,3476841,4
1727158767,3753977,122154,3476839,4
1727158768,3753977,122155,3476837,4
1727158769,3753977,122173,3476819,4
1727158770,3753977,122193,3476799,4
1727158771,3753977,122217,3476775,4
1727158772,3753977,122239,3476753,4
1727158773,3753977,122258,3476735,4
1727158774,3753977,122277,3476715,4
1727158775,3753977,122285,3476707,4
1727158776,3753977,122285,3476707,4
1727158777,3753977,122288,3476704,4
1727158779,3753977,122294,3476698,4
1727158780,3753977,122298,3476695,4
1727158781,3753977,122298,3476694,4
