Timestamp,Total,Used,Free,Shared,Buffers,Available
1727175363,31725,632,4769,0,26323,30638
1727175365,31725,627,4773,0,26323,30642
1727175366,31725,630,4771,0,26323,30640
1727175367,31725,630,4771,0,26323,30640
1727175368,31725,629,4772,0,26323,30641
1727175369,31725,653,4747,0,26323,30617
1727175370,31725,637,4764,0,26323,30633
1727175371,31725,638,4763,0,26323,30632
1727175372,31725,637,4763,0,26323,30632
1727175373,31725,637,4763,0,26323,30632
1727175374,31725,637,4763,0,26323,30633
1727175375,31725,629,4771,0,26323,30640
1727175376,31725,628,4773,0,26323,30642
1727175377,31725,625,4775,0,26323,30645
1727175378,31725,626,4774,0,26323,30643
1727175379,31725,627,4774,0,26323,30643
1727175380,31725,629,4772,0,26323,30641
1727175381,31725,635,4765,0,26323,30635
1727175382,31725,637,4764,0,26323,30633
1727175383,31725,636,4764,0,26323,30634
1727175384,31725,636,4765,0,26323,30634
1727175385,31725,633,4767,0,26323,30637
1727175386,31725,634,4766,0,26323,30635
1727175387,31725,629,4771,0,26323,30641
1727175388,31725,626,4774,0,26323,30644
1727175389,31725,626,4774,0,26323,30644
1727175390,31725,627,4773,0,26323,30642
1727175391,31725,627,4773,0,26323,30643
1727175392,31725,635,4765,0,26323,30635
1727175393,31725,634,4766,0,26323,30636
1727175394,31725,660,4741,0,26324,30610
1727175395,31725,633,4767,0,26324,30637
1727175397,31725,633,4767,0,26324,30637
1727175398,31725,631,4769,0,26324,30639
1727175399,31725,628,4772,0,26324,30642
1727175400,31725,626,4774,0,26324,30644
1727175401,31725,626,4774,0,26324,30644
1727175402,31725,626,4774,0,26324,30644
1727175403,31725,627,4773,0,26324,30643
1727175404,31725,625,4775,0,26324,30645
1727175405,31725,634,4766,0,26324,30636
1727175406,31725,636,4764,0,26324,30634
1727175407,31725,635,4765,0,26324,30635
1727175408,31725,638,4762,0,26324,30632
1727175409,31725,638,4762,0,26324,30632
1727175410,31725,639,4761,0,26324,30631
1727175411,31725,638,4761,0,26324,30631
1727175412,31725,637,4763,0,26324,30633
1727175413,31725,638,4762,0,26324,30632
1727175414,31725,638,4762,0,26324,30632
1727175415,31725,637,4763,0,26324,30633
1727175416,31725,633,4767,0,26324,30637
1727175417,31725,629,4770,0,26324,30640
1727175418,31725,627,4773,0,26324,30643
1727175419,31725,627,4773,0,26324,30643
1727175420,31725,626,4774,0,26324,30644
1727175421,31725,625,4775,0,26324,30645
1727175422,31725,626,4773,0,26324,30644
1727175423,31725,630,4769,0,26324,30640
1727175424,31725,637,4763,0,26324,30633
1727175425,31725,629,4771,0,26324,30641
1727175427,31725,630,4769,0,26324,30639
1727175428,31725,630,4770,0,26324,30640
1727175429,31725,627,4773,0,26324,30643
1727175430,31725,626,4773,0,26324,30644
1727175431,31725,626,4774,0,26324,30644
1727175432,31725,626,4774,0,26324,30644
1727175433,31725,627,4772,0,26324,30643
1727175434,31725,627,4772,0,26324,30643
1727175435,31725,629,4771,0,26324,30641
1727175436,31725,633,4766,0,26324,30637
1727175437,31725,633,4766,0,26324,30637
1727175438,31725,633,4766,0,26324,30636
1727175439,31725,635,4764,0,26324,30635
1727175440,31725,635,4764,0,26324,30634
1727175441,31725,636,4763,0,26324,30634
1727175442,31725,635,4764,0,26324,30634
1727175443,31725,634,4765,0,26324,30635
1727175444,31725,632,4767,0,26324,30637
1727175445,31725,633,4767,0,26324,30637
1727175446,31725,633,4767,0,26324,30637
1727175447,31725,632,4768,0,26324,30638
1727175448,31725,630,4769,0,26324,30639
1727175449,31725,628,4771,0,26324,30642
1727175450,31725,627,4772,0,26324,30643
1727175451,31725,629,4770,0,26324,30641
1727175452,31725,628,4771,0,26324,30642
1727175453,31725,630,4769,0,26324,30640
1727175455,31725,633,4766,0,26324,30637
1727175456,31725,632,4767,0,26324,30638
1727175457,31725,633,4766,0,26324,30637
1727175458,31725,632,4767,0,26324,30638
1727175459,31725,633,4767,0,26324,30637
1727175460,31725,632,4767,0,26324,30638
1727175461,31725,629,4771,0,26324,30641
1727175462,31725,628,4771,0,26324,30642
1727175463,31725,629,4771,0,26324,30641
1727175464,31725,628,4771,0,26325,30642
1727175465,31725,629,4770,0,26325,30641
1727175466,31725,645,4754,0,26325,30625
1727175467,31725,644,4755,0,26325,30626
1727175468,31725,646,4753,0,26325,30624
1727175469,31725,646,4753,0,26325,30624
1727175470,31725,644,4755,0,26325,30626
1727175471,31725,644,4755,0,26325,30626
1727175472,31725,644,4755,0,26325,30626
1727175474,31725,647,4752,0,26325,30623
1727175475,31725,644,4755,0,26325,30626
1727175476,31725,645,4754,0,26325,30625
1727175477,31725,643,4756,0,26325,30627
1727175478,31725,636,4763,0,26325,30634
1727175479,31725,633,4766,0,26325,30637
1727175480,31725,630,4769,0,26325,30640
1727175481,31725,629,4770,0,26325,30641
1727175482,31725,628,4771,0,26325,30642
1727175483,31725,628,4770,0,26325,30641
1727175484,31725,629,4770,0,26325,30641
1727175485,31725,628,4771,0,26325,30642
1727175486,31725,632,4766,0,26325,30637
1727175487,31725,633,4766,0,26325,30637
1727175488,31725,633,4766,0,26325,30637
1727175489,31725,633,4765,0,26325,30637
1727175490,31725,628,4771,0,26325,30642
1727175491,31725,629,4770,0,26325,30641
1727175492,31725,629,4770,0,26325,30641
1727175493,31725,628,4771,0,26325,30642
1727175494,31725,629,4769,0,26325,30640
1727175496,31725,628,4770,0,26325,30641
1727175497,31725,628,4771,0,26325,30642
1727175498,31725,628,4770,0,26325,30642
1727175499,31725,638,4760,0,26325,30631
1727175500,31725,641,4758,0,26325,30629
1727175501,31725,640,4758,0,26325,30630
1727175502,31725,642,4756,0,26325,30628
1727175503,31725,640,4759,0,26325,30630
1727175504,31725,642,4757,0,26325,30628
1727175505,31725,640,4758,0,26325,30630
1727175506,31725,640,4759,0,26325,30630
1727175507,31725,640,4758,0,26325,30630
1727175508,31725,638,4760,0,26325,30632
1727175509,31725,637,4761,0,26325,30633
1727175510,31725,637,4761,0,26325,30633
1727175511,31725,635,4764,0,26325,30635
1727175512,31725,629,4770,0,26325,30641
1727175513,31725,627,4771,0,26325,30643
1727175514,31725,629,4769,0,26325,30641
1727175515,31725,628,4770,0,26325,30641
1727175516,31725,628,4770,0,26325,30642
1727175517,31725,628,4770,0,26325,30641
1727175518,31725,631,4767,0,26325,30639
1727175519,31725,632,4766,0,26325,30637
1727175520,31725,631,4767,0,26325,30639
1727175521,31725,631,4767,0,26325,30639
1727175522,31725,631,4767,0,26325,30638
1727175523,31725,629,4770,0,26325,30641
1727175524,31725,628,4771,0,26325,30642
1727175525,31725,630,4768,0,26325,30640
1727175526,31725,630,4807,0,26286,30640
1727175528,31725,632,4766,0,26326,30637
1727175529,31725,633,4765,0,26326,30637
1727175530,31725,629,4769,0,26326,30641
1727175531,31725,636,4762,0,26326,30634
1727175532,31725,638,4760,0,26326,30632
1727175533,31725,638,4760,0,26326,30632
1727175534,31725,640,4758,0,26326,30630
1727175535,31725,645,4753,0,26326,30625
1727175536,31725,640,4758,0,26326,30630
1727175537,31725,641,4757,0,26326,30629
1727175538,31725,635,4762,0,26326,30634
1727175539,31725,635,4762,0,26326,30634
1727175540,31725,636,4762,0,26326,30634
1727175541,31725,632,4766,0,26326,30638
1727175542,31725,633,4765,0,26326,30637
1727175543,31725,633,4765,0,26326,30637
1727175544,31725,633,4765,0,26326,30637
1727175545,31725,632,4766,0,26326,30638
1727175546,31725,632,4766,0,26326,30638
1727175547,31725,630,4768,0,26326,30640
1727175548,31725,629,4769,0,26326,30641
1727175549,31725,635,4763,0,26326,30635
1727175550,31725,629,4769,0,26326,30641
1727175551,31725,630,4768,0,26326,30640
1727175552,31725,629,4769,0,26326,30641
1727175553,31725,633,4765,0,26326,30637
1727175555,31725,632,4766,0,26326,30638
1727175556,31725,634,4764,0,26326,30636
1727175557,31725,634,4764,0,26326,30636
1727175558,31725,629,4768,0,26326,30641
1727175559,31725,632,4766,0,26326,30638
1727175560,31725,629,4769,0,26326,30641
1727175561,31725,633,4765,0,26326,30637
1727175562,31725,633,4764,0,26326,30636
1727175563,31725,633,4764,0,26326,30637
1727175564,31725,649,4748,0,26326,30620
1727175565,31725,637,4761,0,26326,30633
1727175566,31725,635,4762,0,26326,30634
1727175567,31725,633,4764,0,26326,30637
1727175568,31725,635,4763,0,26326,30635
1727175569,31725,635,4762,0,26326,30635
1727175570,31725,633,4764,0,26326,30637
1727175571,31725,635,4763,0,26326,30635
1727175572,31725,636,4762,0,26326,30634
1727175573,31725,636,4761,0,26326,30634
1727175574,31725,636,4761,0,26326,30634
1727175575,31725,637,4761,0,26326,30633
1727175576,31725,633,4764,0,26326,30637
1727175577,31725,633,4764,0,26326,30637
1727175578,31725,632,4765,0,26326,30637
1727175579,31725,631,4767,0,26326,30639
1727175580,31725,631,4766,0,26326,30639
1727175582,31725,631,4766,0,26326,30639
1727175583,31725,631,4766,0,26326,30639
1727175584,31725,633,4765,0,26326,30637
1727175585,31725,630,4767,0,26326,30639
1727175586,31725,630,4767,0,26326,30640
1727175587,31725,629,4768,0,26326,30641
1727175588,31725,631,4767,0,26326,30639
1727175589,31725,628,4769,0,26326,30642
1727175590,31725,637,4760,0,26326,30633
1727175591,31725,631,4767,0,26326,30639
1727175592,31725,632,4765,0,26326,30638
1727175593,31725,632,4765,0,26326,30638
1727175594,31725,633,4765,0,26326,30637
1727175595,31725,630,4767,0,26326,30640
1727175596,31725,629,4768,0,26326,30641
1727175597,31725,629,4768,0,26327,30640
1727175598,31725,632,4765,0,26327,30637
1727175599,31725,638,4759,0,26327,30631
1727175600,31725,637,4760,0,26327,30633
1727175601,31725,638,4759,0,26327,30632
1727175602,31725,637,4760,0,26327,30633
1727175603,31725,636,4761,0,26327,30634
1727175604,31725,637,4760,0,26327,30633
1727175605,31725,634,4763,0,26327,30635
1727175607,31725,632,4765,0,26327,30638
1727175608,31725,635,4762,0,26327,30635
1727175609,31725,635,4762,0,26327,30635
1727175610,31725,633,4764,0,26327,30637
1727175611,31725,625,4772,0,26327,30645
1727175612,31725,625,4772,0,26327,30645
1727175613,31725,628,4769,0,26327,30641
1727175614,31725,629,4768,0,26327,30640
1727175615,31725,636,4761,0,26327,30634
1727175616,31725,628,4769,0,26327,30642
1727175617,31725,625,4772,0,26327,30645
1727175618,31725,625,4772,0,26327,30645
1727175619,31725,629,4768,0,26327,30641
1727175620,31725,627,4770,0,26327,30643
1727175621,31725,626,4771,0,26327,30644
1727175622,31725,626,4771,0,26327,30644
1727175623,31725,622,4775,0,26327,30648
1727175624,31725,622,4775,0,26327,30648
1727175625,31725,624,4773,0,26327,30645
1727175626,31725,624,4773,0,26327,30646
1727175627,31725,625,4772,0,26327,30645
1727175628,31725,625,4772,0,26327,30645
1727175629,31725,625,4772,0,26327,30645
1727175630,31725,623,4774,0,26327,30647
1727175631,31725,622,4775,0,26327,30648
1727175632,31725,622,4774,0,26327,30648
1727175633,31725,623,4774,0,26327,30647
1727175634,31725,666,4731,0,26327,30604
1727175636,31725,632,4765,0,26327,30638
1727175637,31725,634,4763,0,26327,30636
1727175638,31725,634,4762,0,26327,30636
1727175639,31725,632,4764,0,26327,30638
1727175640,31725,633,4764,0,26327,30637
1727175641,31725,632,4765,0,26327,30638
1727175642,31725,629,4768,0,26327,30641
1727175643,31725,625,4771,0,26327,30645
1727175644,31725,621,4776,0,26327,30649
1727175645,31725,623,4773,0,26327,30647
1727175646,31725,626,4770,0,26327,30644
1727175647,31725,627,4770,0,26327,30643
1727175648,31725,628,4768,0,26327,30642
1727175649,31725,626,4770,0,26327,30644
1727175650,31725,625,4772,0,26327,30645
1727175651,31725,625,4771,0,26327,30644
1727175652,31725,625,4771,0,26327,30645
1727175653,31725,626,4771,0,26327,30644
1727175654,31725,638,4758,0,26327,30632
1727175655,31725,627,4769,0,26327,30643
1727175656,31725,625,4772,0,26327,30645
1727175657,31725,627,4769,0,26327,30643
1727175658,31725,627,4769,0,26327,30642
1727175659,31725,627,4770,0,26327,30643
1727175660,31725,626,4770,0,26327,30644
1727175661,31725,623,4774,0,26327,30647
1727175662,31725,624,4772,0,26327,30646
1727175663,31725,629,4767,0,26327,30641
1727175664,31725,630,4766,0,26327,30640
1727175665,31725,633,4763,0,26327,30637
1727175667,31725,634,4762,0,26327,30636
1727175668,31725,633,4763,0,26327,30637
1727175669,31725,634,4762,0,26327,30636
1727175670,31725,632,4764,0,26327,30638
1727175671,31725,629,4767,0,26327,30641
1727175672,31725,634,4762,0,26328,30636
1727175673,31725,638,4759,0,26328,30632
1727175674,31725,648,4748,0,26328,30622
1727175675,31725,638,4758,0,26328,30632
1727175676,31725,637,4759,0,26328,30632
1727175677,31725,641,4755,0,26328,30628
1727175678,31725,641,4755,0,26328,30629
1727175679,31725,638,4758,0,26328,30632
1727175680,31725,636,4760,0,26328,30633
1727175681,31725,634,4762,0,26328,30636
1727175682,31725,632,4764,0,26328,30638
1727175683,31725,632,4764,0,26328,30638
1727175684,31725,629,4767,0,26328,30640
1727175685,31725,633,4763,0,26328,30637
1727175686,31725,633,4763,0,26328,30637
1727175687,31725,633,4763,0,26328,30637
1727175688,31725,634,4762,0,26328,30636
1727175689,31725,631,4765,0,26328,30639
1727175690,31725,630,4766,0,26328,30640
1727175691,31725,630,4766,0,26328,30640
1727175692,31725,634,4761,0,26328,30635
1727175693,31725,634,4762,0,26328,30636
1727175694,31725,634,4761,0,26328,30635
1727175695,31725,636,4760,0,26328,30634
1727175696,31725,636,4760,0,26328,30634
1727175697,31725,634,4762,0,26328,30636
1727175698,31725,633,4763,0,26328,30637
1727175700,31725,632,4764,0,26328,30638
1727175701,31725,631,4765,0,26328,30639
1727175702,31725,631,4765,0,26328,30639
1727175703,31725,630,4766,0,26328,30640
1727175704,31725,634,4761,0,26328,30635
1727175705,31725,634,4761,0,26328,30635
1727175706,31725,633,4762,0,26328,30636
1727175707,31725,634,4762,0,26328,30636
1727175708,31725,630,4766,0,26328,30640
1727175709,31725,630,4766,0,26328,30640
1727175710,31725,632,4764,0,26328,30638
1727175711,31725,638,4758,0,26328,30632
1727175712,31725,640,4756,0,26328,30630
1727175713,31725,641,4755,0,26328,30629
1727175714,31725,647,4749,0,26328,30623
1727175715,31725,640,4756,0,26328,30630
1727175717,31725,640,4755,0,26328,30629
1727175718,31725,631,4764,0,26328,30638
1727175719,31725,631,4765,0,26328,30639
1727175720,31725,632,4764,0,26328,30638
1727175721,31725,629,4766,0,26328,30640
1727175722,31725,629,4766,0,26328,30640
1727175723,31725,633,4762,0,26328,30637
1727175724,31725,632,4763,0,26328,30637
1727175725,31725,633,4763,0,26328,30637
1727175726,31725,630,4765,0,26328,30640
1727175727,31725,631,4765,0,26328,30639
1727175728,31725,633,4762,0,26328,30636
1727175729,31725,633,4762,0,26328,30636
1727175730,31725,646,4749,0,26328,30623
1727175731,31725,633,4762,0,26328,30637
1727175732,31725,630,4765,0,26328,30640
1727175733,31725,629,4783,0,26312,30640
1727175734,31725,631,4764,0,26328,30638
1727175735,31725,633,4763,0,26328,30637
1727175736,31725,631,4764,0,26328,30638
1727175737,31725,631,4764,0,26328,30638
1727175738,31725,630,4766,0,26328,30640
1727175740,31725,630,4766,0,26328,30640
1727175741,31725,634,4761,0,26328,30636
1727175742,31725,633,4762,0,26328,30636
1727175743,31725,635,4761,0,26328,30635
1727175744,31725,634,4761,0,26328,30636
1727175745,31725,651,4744,0,26328,30618
1727175746,31725,635,4761,0,26328,30635
1727175747,31725,636,4760,0,26328,30634
1727175748,31725,636,4759,0,26328,30634
1727175749,31725,637,4758,0,26328,30632
1727175750,31725,638,4757,0,26328,30632
1727175751,31725,637,4758,0,26328,30633
1727175752,31725,636,4759,0,26328,30633
1727175753,31725,630,4765,0,26328,30639
1727175754,31725,637,4758,0,26329,30633
1727175755,31725,631,4765,0,26329,30639
1727175756,31725,632,4763,0,26329,30638
1727175757,31725,630,4765,0,26329,30640
1727175758,31725,631,4764,0,26329,30638
1727175759,31725,635,4760,0,26329,30635
1727175760,31725,636,4759,0,26329,30634
1727175761,31725,635,4760,0,26329,30635
1727175763,31725,631,4764,0,26329,30639
1727175764,31725,631,4764,0,26329,30638
1727175765,31725,630,4765,0,26329,30639
1727175766,31725,638,4757,0,26329,30631
1727175767,31725,636,4759,0,26329,30634
1727175768,31725,635,4760,0,26329,30634
1727175769,31725,634,4761,0,26329,30635
1727175770,31725,635,4760,0,26329,30635
1727175771,31725,635,4760,0,26329,30635
1727175772,31725,635,4760,0,26329,30634
1727175773,31725,632,4763,0,26329,30638
1727175774,31725,635,4760,0,26329,30635
1727175775,31725,637,4757,0,26329,30632
1727175776,31725,636,4759,0,26329,30634
1727175777,31725,632,4762,0,26329,30637
1727175778,31725,632,4763,0,26329,30638
1727175779,31725,632,4763,0,26329,30638
1727175780,31725,636,4758,0,26329,30633
1727175781,31725,637,4758,0,26329,30633
1727175782,31725,634,4760,0,26329,30635
1727175783,31725,636,4759,0,26329,30633
1727175784,31725,635,4760,0,26329,30635
1727175785,31725,635,4760,0,26329,30634
1727175786,31725,633,4762,0,26329,30636
1727175787,31725,632,4763,0,26329,30638
1727175788,31725,632,4763,0,26329,30638
1727175789,31725,631,4764,0,26329,30639
1727175790,31725,632,4763,0,26329,30638
1727175792,31725,632,4763,0,26329,30638
1727175793,31725,631,4764,0,26329,30639
1727175794,31725,631,4764,0,26329,30639
1727175795,31725,632,4762,0,26329,30637
1727175796,31725,634,4760,0,26329,30635
1727175797,31725,632,4762,0,26329,30637
1727175798,31725,633,4762,0,26329,30637
1727175799,31725,632,4762,0,26329,30638
1727175800,31725,632,4762,0,26329,30637
1727175801,31725,634,4761,0,26329,30636
1727175802,31725,633,4761,0,26329,30636
1727175803,31725,632,4763,0,26329,30638
1727175804,31725,633,4761,0,26329,30637
1727175805,31725,633,4761,0,26329,30636
1727175806,31725,634,4760,0,26329,30635
1727175807,31725,633,4762,0,26329,30637
1727175808,31725,633,4762,0,26329,30637
1727175809,31725,632,4763,0,26329,30638
1727175810,31725,632,4762,0,26329,30638
1727175811,31725,633,4762,0,26329,30637
1727175812,31725,632,4762,0,26329,30637
1727175813,31725,633,4762,0,26329,30637
1727175814,31725,633,4761,0,26329,30636
1727175815,31725,633,4761,0,26329,30637
1727175816,31725,632,4762,0,26329,30637
1727175817,31725,632,4762,0,26329,30638
1727175818,31725,632,4762,0,26329,30638
1727175819,31725,632,4762,0,26329,30638
1727175820,31725,632,4762,0,26329,30637
1727175821,31725,633,4761,0,26329,30636
1727175822,31725,632,4762,0,26329,30637
1727175823,31725,632,4763,0,26329,30638
1727175824,31725,633,4761,0,26329,30636
1727175825,31725,632,4762,0,26329,30638
1727175826,31725,633,4761,0,26329,30637
1727175827,31725,633,4761,0,26329,30637
1727175828,31725,633,4761,0,26329,30637
1727175829,31725,632,4762,0,26329,30637
1727175830,31725,632,4762,0,26329,30638
1727175831,31725,633,4761,0,26329,30637
1727175832,31725,632,4762,0,26329,30637
1727175834,31725,633,4762,0,26329,30637
1727175835,31725,632,4762,0,26329,30638
1727175836,31725,632,4763,0,26329,30638
1727175837,31725,632,4762,0,26329,30637
1727175838,31725,633,4762,0,26329,30637
1727175839,31725,632,4762,0,26329,30638
1727175840,31725,632,4763,0,26329,30638
1727175841,31725,632,4762,0,26329,30638
1727175842,31725,632,4763,0,26329,30638
1727175843,31725,632,4762,0,26329,30638
1727175844,31725,632,4762,0,26329,30638
1727175845,31725,632,4762,0,26329,30638
1727175846,31725,625,4769,0,26329,30644
1727175847,31725,626,4768,0,26329,30644
1727175848,31725,627,4767,0,26329,30643
1727175849,31725,628,4767,0,26329,30642
1727175850,31725,627,4767,0,26329,30643
1727175851,31725,626,4768,0,26329,30644
1727175852,31725,627,4768,0,26329,30643
1727175853,31725,626,4769,0,26329,30644
1727175854,31725,626,4768,0,26329,30644
1727175855,31725,626,4768,0,26329,30643
1727175856,31725,622,4773,0,26329,30648
1727175857,31725,622,4772,0,26329,30648
1727175858,31725,622,4773,0,26329,30648
1727175859,31725,622,4772,0,26329,30648
1727175860,31725,622,4772,0,26329,30648
1727175861,31725,623,4771,0,26329,30647
1727175862,31725,621,4773,0,26329,30649
1727175863,31725,621,4773,0,26329,30649
1727175864,31725,621,4773,0,26329,30649
1727175865,31725,621,4773,0,26329,30649
1727175866,31725,620,4774,0,26329,30649
1727175867,31725,620,4775,0,26329,30650
1727175868,31725,620,4774,0,26329,30650
1727175869,31725,621,4774,0,26329,30649
1727175870,31725,620,4774,0,26329,30650
1727175871,31725,621,4773,0,26329,30649
1727175872,31725,620,4774,0,26329,30649
1727175873,31725,621,4773,0,26329,30649
1727175874,31725,621,4773,0,26329,30649
1727175875,31725,619,4775,0,26329,30651
1727175876,31725,618,4776,0,26329,30651
1727175877,31725,618,4776,0,26329,30652
1727175878,31725,618,4777,0,26329,30652
1727175879,31725,617,4777,0,26329,30652
1727175880,31725,617,4777,0,26329,30653
1727175882,31725,617,4777,0,26329,30653
1727175883,31725,617,4777,0,26329,30653
1727175884,31725,618,4777,0,26329,30652
1727175885,31725,618,4776,0,26329,30652
1727175886,31725,621,4773,0,26329,30648
1727175887,31725,623,4771,0,26329,30647
1727175888,31725,621,4773,0,26329,30649
1727175889,31725,621,4773,0,26329,30649
1727175890,31725,621,4773,0,26329,30649
1727175891,31725,623,4771,0,26329,30647
1727175892,31725,621,4773,0,26329,30648
1727175893,31725,621,4773,0,26329,30648
1727175894,31725,620,4774,0,26329,30649
1727175895,31725,621,4773,0,26329,30648
1727175896,31725,622,4772,0,26329,30648
1727175897,31725,619,4775,0,26329,30650
1727175898,31725,620,4774,0,26329,30649
1727175899,31725,619,4775,0,26329,30651
1727175900,31725,620,4774,0,26329,30650
1727175901,31725,620,4774,0,26329,30650
1727175902,31725,620,4774,0,26329,30650
1727175903,31725,619,4775,0,26329,30651
1727175904,31725,619,4775,0,26329,30651
1727175905,31725,619,4775,0,26329,30650
1727175906,31725,620,4774,0,26329,30649
1727175907,31725,618,4776,0,26329,30651
1727175908,31725,618,4776,0,26329,30651
1727175909,31725,620,4774,0,26329,30650
1727175910,31725,619,4775,0,26330,30650
1727175911,31725,619,4775,0,26330,30650
1727175912,31725,619,4776,0,26330,30651
1727175913,31725,619,4775,0,26330,30651
1727175914,31725,619,4775,0,26330,30651
1727175915,31725,618,4776,0,26330,30651
1727175916,31725,619,4775,0,26330,30650
1727175917,31725,620,4774,0,26330,30649
1727175918,31725,619,4775,0,26330,30651
1727175919,31725,620,4774,0,26330,30650
1727175920,31725,619,4775,0,26330,30651
1727175921,31725,619,4775,0,26330,30651
1727175922,31725,620,4774,0,26330,30650
1727175923,31725,619,4775,0,26330,30650
1727175924,31725,619,4776,0,26330,30651
1727175925,31725,620,4774,0,26330,30650
1727175926,31725,619,4775,0,26330,30650
1727175927,31725,619,4775,0,26330,30650
1727175928,31725,619,4775,0,26330,30651
1727175929,31725,619,4775,0,26330,30651
1727175931,31725,620,4774,0,26330,30650
1727175932,31725,619,4775,0,26330,30651
1727175933,31725,620,4774,0,26330,30649
1727175934,31725,620,4774,0,26330,30650
1727175935,31725,621,4773,0,26330,30648
1727175936,31725,620,4775,0,26330,30650
1727175937,31725,621,4773,0,26330,30649
1727175938,31725,620,4774,0,26330,30649
1727175939,31725,621,4773,0,26330,30649
1727175940,31725,620,4774,0,26330,30649
1727175941,31725,620,4774,0,26330,30650
1727175942,31725,620,4775,0,26330,30650
1727175943,31725,620,4774,0,26330,30649
1727175944,31725,620,4775,0,26330,30650
1727175945,31725,621,4773,0,26330,30648
1727175946,31725,621,4773,0,26330,30649
1727175947,31725,620,4774,0,26330,30649
1727175948,31725,619,4775,0,26330,30650
1727175949,31725,620,4774,0,26330,30650
1727175950,31725,621,4773,0,26330,30649
1727175951,31725,621,4773,0,26330,30648
1727175952,31725,622,4772,0,26330,30648
1727175953,31725,621,4773,0,26330,30648
1727175954,31725,620,4774,0,26330,30649
1727175955,31725,621,4773,0,26330,30649
1727175956,31725,622,4773,0,26330,30648
1727175957,31725,621,4773,0,26330,30649
1727175958,31725,622,4772,0,26330,30648
1727175959,31725,622,4772,0,26330,30648
1727175960,31725,623,4771,0,26330,30646
1727175961,31725,623,4771,0,26330,30646
1727175962,31725,623,4771,0,26330,30647
1727175963,31725,628,4766,0,26330,30642
1727175964,31725,631,4763,0,26330,30638
1727175965,31725,630,4764,0,26330,30639
1727175966,31725,630,4763,0,26330,30639
1727175967,31725,631,4763,0,26330,30639
1727175968,31725,631,4763,0,26330,30638
1727175969,31725,631,4763,0,26330,30639
1727175970,31725,631,4763,0,26330,30638
1727175971,31725,632,4762,0,26330,30638
1727175972,31725,630,4763,0,26330,30639
1727175973,31725,631,4763,0,26330,30639
1727175974,31725,631,4763,0,26330,30639
1727175975,31725,630,4764,0,26330,30640
1727175976,31725,631,4763,0,26330,30639
1727175977,31725,631,4762,0,26330,30638
1727175979,31725,631,4763,0,26330,30638
1727175980,31725,630,4764,0,26330,30639
1727175981,31725,631,4763,0,26330,30638
1727175982,31725,630,4764,0,26330,30639
1727175983,31725,630,4763,0,26330,30639
1727175984,31725,631,4763,0,26330,30638
1727175985,31725,632,4772,0,26320,30638
1727175986,31725,631,4772,0,26320,30638
1727175987,31725,630,4773,0,26320,30639
1727175988,31725,630,4773,0,26320,30639
1727175989,31725,630,4773,0,26320,30639
1727175990,31725,631,4773,0,26320,30639
1727175991,31725,631,4773,0,26320,30639
1727175992,31725,630,4774,0,26320,30640
1727175993,31725,631,4772,0,26320,30638
1727175994,31725,630,4774,0,26320,30639
1727175995,31725,630,4774,0,26320,30639
1727175996,31725,632,4772,0,26320,30638
1727175997,31725,630,4774,0,26320,30640
1727175998,31725,633,4771,0,26320,30637
1727175999,31725,631,4773,0,26320,30638
1727176000,31725,631,4773,0,26320,30639
1727176001,31725,630,4773,0,26320,30639
1727176002,31725,631,4772,0,26320,30638
1727176003,31725,630,4774,0,26320,30639
1727176004,31725,632,4772,0,26320,30638
1727176005,31725,632,4772,0,26320,30638
1727176006,31725,629,4774,0,26320,30640
1727176007,31725,630,4774,0,26320,30639
1727176008,31725,630,4774,0,26320,30640
1727176009,31725,631,4772,0,26320,30638
1727176010,31725,631,4773,0,26320,30639
1727176011,31725,630,4773,0,26320,30639
1727176012,31725,631,4773,0,26320,30639
1727176013,31725,630,4774,0,26320,30640
1727176014,31725,630,4773,0,26320,30639
1727176015,31725,630,4774,0,26320,30639
1727176016,31725,630,4773,0,26320,30639
1727176017,31725,630,4774,0,26320,30640
1727176018,31725,630,4774,0,26320,30640
1727176019,31725,630,4774,0,26320,30640
1727176020,31725,630,4774,0,26320,30640
1727176021,31725,631,4773,0,26320,30639
1727176022,31725,632,4772,0,26320,30638
1727176023,31725,631,4772,0,26320,30638
1727176024,31725,631,4773,0,26320,30639
1727176025,31725,630,4773,0,26320,30639
1727176026,31725,631,4773,0,26320,30639
1727176028,31725,630,4774,0,26320,30640
1727176029,31725,630,4774,0,26320,30640
1727176030,31725,630,4773,0,26320,30639
1727176031,31725,629,4774,0,26320,30640
1727176032,31725,630,4773,0,26320,30639
1727176033,31725,630,4773,0,26320,30639
1727176034,31725,631,4772,0,26320,30638
1727176035,31725,629,4775,0,26320,30640
1727176036,31725,630,4773,0,26320,30639
1727176037,31725,630,4774,0,26320,30639
1727176038,31725,630,4773,0,26320,30639
1727176039,31725,630,4774,0,26320,30640
1727176040,31725,630,4773,0,26320,30639
1727176041,31725,630,4774,0,26320,30640
1727176042,31725,630,4774,0,26320,30640
1727176043,31725,630,4774,0,26320,30640
1727176044,31725,630,4773,0,26320,30639
1727176045,31725,629,4774,0,26320,30640
1727176046,31725,630,4774,0,26320,30640
1727176047,31725,630,4774,0,26320,30639
1727176048,31725,630,4774,0,26320,30640
1727176049,31725,630,4774,0,26320,30640
