timestamp,timestamp,T1,T2
1727156333,,46.4568,28.79511
1727156334,,46.5701,28.99422
1727156335,,46.27673,28.98619
1727156336,,46.46046,29.08133
1727156337,,46.37977,28.97986
1727156338,,46.53715,28.97976
1727156339,,46.42128,28.87096
1727156340,,46.27483,28.69258
1727156341,,46.30897,28.71067
1727156342,,46.27483,29.05292
1727156343,,46.5712,29.74481
1727156344,,46.56503,29.28066
1727156345,,46.42871,29.46607
1727156346,,46.30031,29.61352
1727156347,,46.49023,29.38297
1727156348,,46.66879,29.26544
1727156349,,46.43452,28.97277
1727156350,,46.12425,28.66801
1727156351,,46.77003,28.66457
1727156352,,46.59547,28.71499
1727156353,,46.48624,28.85684
1727156354,,46.14624,28.96105
1727156355,,46.36786,28.7745
1727156356,,46.47266,28.86132
1727156357,,46.46775,28.56231
1727156358,,46.42935,28.87546
1727156359,,46.31908,28.56199
1727156360,,46.55911,28.69097
1727156361,,46.55033,28.71803
1727156362,,46.54982,28.65718
1727156363,,46.52221,28.54048
1727156364,,46.73255,28.50649
1727156365,,46.52413,28.39933
1727156366,,46.30825,28.24261
1727156367,,46.60072,28.58279
1727156368,,46.50636,28.32055
1727156369,,46.4992,28.49476
1727156370,,46.50889,28.38341
1727156371,,47.05171,28.69493
1727156372,,46.56166,28.36623
1727156373,,47.12896,28.80278
1727156374,,46.66816,28.48423
1727156375,,47.08001,28.6454
1727156376,,46.8723,28.63804
1727156377,,46.55772,28.40014
1727156378,,46.97778,28.86349
1727156379,,46.69862,29.15055
1727156380,,47.08277,28.76575
1727156381,,47.67347,28.77582
1727156382,,46.58614,28.7745
1727156383,,46.05263,28.91973
1727156384,,46.68052,29.08876
1727156385,,46.58955,28.79537
1727156386,,46.93491,28.77462
1727156387,,47.06347,28.71961
1727156388,,46.44752,28.61294
1727156389,,46.76023,28.7789
1727156390,,46.80394,28.86714
1727156391,,46.98202,28.89743
1727156392,,46.90868,28.75222
1727156393,,47.08031,28.89477
1727156394,,46.73683,28.75502
1727156395,,46.69555,28.8336
1727156396,,46.89816,28.9126
1727156397,,46.75132,28.65195
1727156398,,46.46954,28.88111
1727156399,,46.8481,28.82829
1727156400,,44.31942,28.68146
1727156401,,48.85394,28.68491
1727156402,,48.24545,28.7674
1727156403,,46.29178,28.62152
1727156404,,46.43397,28.80579
1727156405,,46.68505,29.08024
1727156406,,46.81954,29.63165
1727156407,,46.42438,29.51613
1727156408,,46.4954,29.46135
1727156409,,45.9083,29.49956
1727156410,,46.71808,29.53469
1727156411,,46.51118,29.11731
1727156412,,46.3857,28.78764
1727156413,,46.46778,28.71013
1727156414,,46.47519,28.67721
1727156415,,46.5335,28.69322
1727156416,,47.11143,28.58633
1727156417,,46.38898,28.39129
1727156418,,46.43145,28.2274
1727156419,,46.54244,28.48974
1727156420,,46.49582,28.30935
1727156421,,46.54193,28.43882
1727156422,,46.39115,28.36125
1727156423,,46.50722,28.46272
1727156424,,46.6463,28.31031
1727156425,,46.59286,28.62397
1727156426,,46.59127,28.81271
1727156427,,46.0858,28.34265
1727156428,,46.87376,28.65457
1727156429,,46.87438,28.70778
1727156430,,46.42075,28.73219
1727156431,,46.65116,28.72414
1727156432,,46.43159,28.73739
1727156433,,46.66285,28.78442
1727156434,,46.82998,28.97719
1727156435,,46.45751,29.03222
1727156436,,46.52526,28.94916
1727156437,,46.47056,29.00789
1727156438,,46.31495,28.93246
1727156439,,46.38108,29.25622
1727156440,,46.44221,28.93247
1727156441,,46.47519,28.75073
1727156442,,46.51592,28.79202
1727156443,,45.80146,28.78012
1727156444,,47.03416,28.85501
1727156445,,46.57813,28.71515
1727156446,,46.59277,28.86598
1727156447,,46.63952,28.63918
1727156448,,46.55371,29.01622
1727156449,,45.80718,28.92963
1727156450,,46.75141,29.07159
1727156451,,46.56376,28.73787
1727156452,,46.28524,28.72058
1727156453,,46.30323,28.78303
1727156454,,46.27893,29.03096
1727156455,,46.42263,28.93238
1727156456,,46.41533,28.76698
1727156457,,46.22314,28.62156
1727156458,,46.31628,28.47957
1727156459,,45.75531,28.45958
1727156460,,46.50847,28.36303
1727156461,,46.55489,28.39451
1727156462,,46.45594,28.4011
1727156463,,46.37773,28.66375
1727156464,,46.57468,28.44301
1727156465,,46.59124,28.3364
1727156466,,46.27676,28.67867
1727156467,,46.47687,28.56329
1727156468,,46.35829,28.84953
1727156469,,46.40373,29.47022
1727156470,,46.29774,29.24888
1727156471,,46.27442,29.24222
1727156472,,46.49734,29.48357
1727156473,,46.30783,29.61773
1727156474,,46.348,29.399
1727156475,,46.26149,28.34954
1727156476,,46.27914,28.77847
1727156477,,46.45457,28.57583
1727156478,,46.51442,28.61106
1727156479,,46.33905,28.55124
1727156480,,46.41448,28.62345
1727156481,,46.35242,28.70072
1727156482,,46.30308,28.71638
1727156483,,46.27688,28.65685
1727156484,,46.46769,28.64484
1727156485,,46.39143,28.6676
1727156486,,46.37608,28.65644
1727156487,,46.33895,28.88054
1727156488,,46.37972,28.65146
1727156489,,46.49587,28.82614
1727156490,,46.73409,28.76162
1727156491,,46.13155,28.88211
1727156492,,46.5454,28.77648
1727156493,,46.51414,28.76393
1727156494,,46.66189,28.97545
1727156495,,46.76515,28.97244
1727156496,,46.29272,28.7242
1727156497,,46.38755,28.71071
1727156498,,46.22346,29.0866
1727156499,,46.33985,29.16311
1727156500,,46.42489,28.69066
1727156501,,46.25916,28.83624
1727156502,,46.38857,28.90541
1727156503,,46.50827,28.84639
1727156504,,46.28562,28.79538
1727156505,,46.33401,28.77219
1727156506,,46.52427,28.75341
1727156507,,46.36274,28.77582
1727156508,,46.43103,28.88668
1727156509,,46.45136,28.83602
1727156510,,46.4004,28.98953
1727156511,,46.40347,29.0305
1727156512,,46.54433,28.73919
1727156513,,46.42657,28.69575
1727156514,,46.43439,28.91978
1727156515,,46.41752,28.68377
1727156516,,46.24231,28.92846
1727156517,,46.38905,28.6626
1727156518,,46.3706,28.73837
1727156519,,46.2264,28.49735
1727156520,,46.45288,28.50027
1727156521,,46.42581,28.89544
1727156522,,46.18736,28.46401
1727156523,,46.33824,28.61319
1727156524,,46.37144,28.491
1727156525,,46.47211,28.46991
1727156526,,46.3325,28.73591
1727156527,,46.34475,28.55351
1727156528,,46.42179,28.50776
1727156529,,46.37637,28.95399
1727156530,,46.40289,29.10754
1727156531,,46.34177,29.00551
1727156532,,46.29195,29.2398
1727156533,,46.35603,29.58592
1727156534,,46.3438,29.53256
1727156535,,46.42838,29.58775
1727156536,,46.26482,29.44754
1727156537,,46.34679,29.33028
1727156538,,46.43394,29.24137
1727156539,,46.40629,28.85485
1727156540,,46.26023,28.75387
1727156541,,46.30245,28.63198
1727156542,,46.35133,28.6836
1727156543,,46.35485,28.72535
1727156544,,46.3505,28.76459
1727156545,,46.43376,28.52785
1727156546,,46.40667,28.57338
1727156547,,46.40429,28.75816
1727156548,,46.22314,28.58577
1727156549,,46.30365,28.59066
1727156550,,46.30741,28.76789
1727156551,,46.37923,29.10012
1727156552,,46.50973,28.85642
1727156553,,46.35837,29.0103
1727156554,,46.38695,29.00836
1727156555,,46.28548,28.97911
1727156556,,46.37563,29.03792
1727156557,,46.43624,28.98436
1727156558,,46.37773,28.8723
1727156559,,46.39263,28.97638
1727156560,,46.2978,28.84774
1727156561,,46.23036,28.5843
1727156562,,46.38444,28.63771
1727156563,,46.52088,28.78987
1727156564,,46.43229,28.86099
1727156565,,46.39089,29.06754
1727156566,,46.40835,28.72585
1727156567,,46.48277,28.9036
1727156568,,46.45583,29.03101
1727156569,,46.35255,28.79086
1727156570,,46.37479,29.02176
1727156571,,46.45313,28.90844
1727156572,,46.44532,28.89161
1727156573,,46.44424,28.81586
1727156574,,46.35259,29.03269
1727156575,,46.40584,28.85152
1727156576,,46.42389,28.94115
1727156577,,46.37873,28.797
1727156578,,46.36013,28.73858
1727156579,,46.35712,28.54548
1727156580,,46.16616,28.59415
1727156581,,46.42076,28.66064
1727156582,,46.59124,28.59968
1727156583,,46.37523,28.68153
1727156584,,46.45962,28.47769
1727156585,,46.33298,28.70348
1727156586,,46.41129,28.37843
1727156587,,46.39436,28.43672
1727156588,,46.47561,28.41189
1727156589,,46.37857,28.45028
1727156590,,46.47266,28.58577
1727156591,,46.35452,28.65277
1727156592,,46.36832,28.37747
1727156593,,46.41042,28.68639
1727156594,,46.36809,28.71417
1727156595,,46.331,29.40797
1727156596,,46.36065,29.31611
1727156597,,46.44466,29.31114
1727156598,,46.39904,29.42541
1727156599,,46.27932,29.34873
1727156600,,46.49001,29.2112
1727156601,,46.42376,28.94554
1727156602,,46.50845,28.90699
1727156603,,46.42052,28.89058
1727156604,,46.30003,28.8018
1727156605,,46.30365,28.69162
1727156606,,46.31689,28.92812
1727156607,,46.37354,28.87302
1727156608,,46.31952,28.72886
1727156609,,46.38779,28.84478
1727156610,,46.42389,28.85059
1727156611,,46.44321,28.84887
1727156612,,46.39103,28.83941
1727156613,,46.27108,28.86481
1727156614,,46.47817,28.86166
1727156615,,46.29153,28.78442
1727156616,,46.40589,29.08188
1727156617,,46.45247,29.08188
1727156618,,46.45984,29.08475
1727156619,,46.25106,29.30429
1727156620,,46.25055,28.76294
1727156621,,46.3095,28.88345
1727156622,,46.4447,29.04514
1727156623,,46.49456,28.97579
1727156624,,46.39441,28.86548
1727156625,,46.43817,28.88438
1727156626,,46.44182,28.96073
1727156627,,46.42305,28.86468
1727156628,,46.45168,28.86675
1727156629,,46.48655,28.93298
1727156630,,46.40743,28.97862
1727156631,,46.21939,28.94423
1727156632,,46.24898,28.7102
1727156633,,46.53124,28.75288
1727156634,,46.41386,29.02176
1727156635,,46.41633,28.72717
1727156636,,46.33564,28.52005
1727156637,,46.54855,28.60567
1727156638,,46.39057,28.74578
1727156639,,46.26732,28.54718
1727156640,,46.40588,28.4264
1727156641,,46.34966,28.2873
1727156642,,46.42088,28.47112
1727156643,,46.4693,28.30535
1727156644,,46.47764,28.59033
1727156645,,46.49877,28.5519
1727156646,,46.28336,28.96993
1727156647,,46.39786,28.45401
1727156648,,46.45517,28.92729
1727156649,,46.34589,28.70361
1727156650,,46.34497,28.77812
1727156651,,46.42641,28.63983
1727156652,,46.37273,28.64923
1727156653,,46.34171,28.73046
1727156654,,46.50293,28.87427
1727156655,,46.41213,29.02236
1727156656,,46.45975,28.83169
1727156657,,46.37437,28.93298
1727156658,,46.38968,29.28079
1727156659,,46.25356,29.78271
1727156660,,46.34621,29.65049
1727156661,,46.42683,29.74958
1727156662,,46.36776,29.74463
1727156663,,46.46593,29.47993
1727156664,,46.37792,29.10735
1727156665,,46.34296,29.04029
1727156666,,46.35502,28.95329
1727156667,,46.30532,28.89094
1727156668,,46.43316,28.73417
1727156669,,46.30198,28.77902
1727156670,,46.34182,28.65168
1727156671,,46.35217,28.7155
1727156672,,46.4094,28.80581
1727156673,,46.3095,28.76162
1727156674,,46.35737,28.81039
1727156675,,46.24348,28.76855
1727156676,,46.34378,28.64082
1727156677,,46.26416,28.75007
1727156678,,46.32063,28.92495
1727156679,,46.34486,28.86099
1727156680,,46.37186,28.83774
1727156681,,46.33379,28.71976
1727156682,,46.24481,28.94249
1727156683,,46.37046,28.73244
1727156684,,46.39325,28.82763
1727156685,,46.35192,28.71844
1727156687,,46.38234,28.81919
1727156688,,46.35832,28.98454
1727156689,,46.40709,28.79002
1727156690,,46.35752,28.86987
1727156691,,46.48445,29.00937
1727156692,,46.42853,28.99302
1727156693,,46.48066,28.89249
1727156694,,46.56556,28.98232
1727156695,,46.37479,29.14532
1727156696,,46.32507,28.99289
1727156697,,46.27358,28.80242
1727156698,,46.44346,28.66113
1727156699,,46.31034,28.99624
1727156700,,46.47603,28.43995
1727156701,,46.43355,28.70759
1727156702,,46.38627,28.96725
1727156703,,46.30323,28.96256
1727156704,,46.26766,28.6256
1727156705,,46.34003,28.63591
1727156706,,46.37555,28.69444
1727156707,,46.31284,28.73293
1727156708,,46.34791,28.72766
1727156709,,46.24814,28.6882
1727156710,,46.54546,29.13869
1727156711,,46.17198,29.46
1727156712,,46.37043,28.63722
1727156713,,46.32413,28.58985
1727156714,,46.35743,28.75622
1727156715,,46.26607,28.9054
1727156716,,46.33575,28.73084
1727156717,,46.26274,28.68005
1727156718,,46.44769,28.95903
1727156719,,46.36264,28.96504
1727156720,,46.36224,28.9365
1727156721,,46.45625,29.3135
1727156722,,46.49246,29.67009
1727156723,,46.2715,29.57699
1727156724,,46.3651,29.62436
1727156725,,46.57052,29.58134
1727156726,,46.36437,29.4382
1727156727,,46.33376,29.42767
1727156728,,46.45568,28.96842
1727156729,,46.33585,29.12396
1727156730,,46.39474,29.03366
1727156731,,46.24981,28.92712
1727156732,,46.45746,28.74809
1727156733,,46.42935,28.9001
1727156734,,46.38691,28.88894
1727156735,,46.32706,28.94333
1727156736,,46.39933,28.72799
1727156737,,46.57729,29.16548
1727156738,,46.37262,28.84538
1727156739,,46.36853,29.05945
1727156740,,46.34324,29.04918
1727156741,,46.38033,28.60992
1727156742,,46.40111,28.71548
1727156743,,46.32742,29.11956
1727156744,,46.21465,28.5628
1727156745,,46.36358,28.70463
1727156746,,46.48626,28.71268
1727156747,,46.35101,28.82442
1727156748,,46.40779,28.82488
1727156749,,46.46124,28.84161
1727156750,,46.40516,28.88275
1727156751,,46.40256,28.94534
1727156752,,46.32185,28.9946
1727156753,,46.42315,28.94082
1727156754,,46.60317,28.97318
1727156755,,46.27394,29.03467
1727156756,,46.30798,28.67517
1727156757,,46.44485,28.74578
1727156758,,46.20958,28.50886
1727156759,,46.29996,28.85485
1727156760,,46.28283,28.68377
1727156761,,46.29306,28.71762
1727156762,,46.2572,28.86747
1727156763,,46.50764,28.72289
1727156764,,46.39895,28.78524
1727156765,,46.60114,29.07142
1727156766,,46.28903,28.74595
1727156767,,46.31052,28.62593
1727156768,,46.40793,28.79616
1727156769,,46.35416,28.85015
1727156770,,46.40835,29.104
1727156771,,46.36059,28.7459
1727156772,,46.41045,28.56395
1727156773,,46.34219,28.52636
1727156774,,46.62003,28.63282
1727156775,,46.41473,28.69257
1727156776,,46.56672,28.68526
1727156777,,46.44836,28.63785
1727156778,,46.51985,28.44963
1727156779,,46.47129,28.5967
1727156780,,46.51353,28.2849
1727156781,,46.37983,28.59539
1727156782,,46.43313,28.6454
1727156783,,46.30954,28.65506
1727156784,,46.34338,28.78144
1727156785,,46.37466,29.53395
1727156786,,46.61452,29.24035
1727156787,,46.42134,29.37075
1727156788,,46.34003,29.34838
1727156789,,46.34342,29.1265
1727156790,,46.32706,29.341
1727156791,,46.4128,28.68114
1727156792,,46.35636,28.78127
1727156793,,46.39384,28.59327
1727156794,,46.39367,28.69082
1727156795,,46.3765,28.85053
1727156796,,46.31243,28.5134
1727156797,,46.35367,28.65801
1727156798,,46.39367,28.57586
1727156799,,46.45776,28.82616
1727156800,,46.36515,28.82711
1727156801,,46.46845,28.69142
1727156802,,46.22522,28.66243
1727156803,,46.3454,28.71471
1727156804,,46.3639,28.73738
1727156805,,46.35585,28.7064
1727156806,,46.44321,28.69049
1727156807,,46.28439,29.03572
1727156808,,46.3836,28.73804
1727156809,,46.41618,29.06771
1727156810,,46.36767,28.70528
1727156811,,46.27359,28.82564
1727156812,,46.39828,28.87679
1727156813,,46.44777,28.77384
1727156814,,46.28652,28.81785
1727156815,,46.33901,28.74611
1727156816,,46.40415,28.60829
1727156817,,46.4485,29.12294
1727156818,,46.18362,28.82962
1727156819,,46.34188,28.9036
1727156820,,46.44321,28.82387
1727156821,,46.38279,28.88119
1727156822,,46.35528,28.97039
1727156823,,46.37941,28.80854
1727156824,,46.45924,28.77104
1727156825,,46.47578,28.81398
1727156826,,46.40911,28.69656
1727156827,,46.76492,28.9054
1727156828,,46.39022,29.10028
1727156829,,46.49372,28.7242
1727156830,,46.54467,28.87612
1727156831,,46.30365,28.83741
1727156832,,46.33136,28.44624
1727156833,,46.3049,28.67605
1727156834,,46.53257,28.43672
1727156835,,46.30992,28.62986
1727156836,,46.33979,28.27565
1727156837,,46.44069,28.63476
1727156838,,46.25163,28.57029
1727156839,,46.34756,28.47533
1727156840,,46.33104,28.62888
1727156841,,46.27317,28.4886
1727156842,,46.38057,28.51597
1727156843,,46.15744,28.36766
1727156844,,46.29918,28.56824
1727156845,,46.44406,28.41394
1727156846,,46.42364,28.47692
1727156847,,46.28402,29.02294
1727156848,,46.44821,29.41736
1727156849,,46.29488,29.46783
1727156850,,46.20443,29.37608
1727156851,,46.38779,29.37155
1727156852,,46.49688,29.31592
1727156853,,46.37605,29.37967
1727156854,,46.30898,29.06632
1727156855,,46.43439,28.87097
1727156856,,46.44509,28.68212
1727156857,,46.46593,28.8273
1727156858,,46.43868,28.47016
1727156859,,46.68153,29.27912
1727156860,,46.30674,28.98853
1727156861,,46.44448,29.03487
1727156862,,46.33986,28.5436
1727156863,,46.36222,28.91344
1727156864,,46.4754,28.72124
1727156865,,46.59082,28.947
1727156866,,46.24794,28.63624
1727156867,,46.3572,29.00211
1727156868,,46.41274,28.779
1727156869,,46.44321,29.03016
1727156870,,46.27501,28.78375
1727156871,,46.45877,28.95898
1727156872,,46.39149,28.99372
1727156873,,46.26315,28.94464
1727156874,,46.44889,29.01971
1727156875,,46.35008,29.07869
1727156876,,46.33624,29.09312
1727156877,,46.38402,29.17415
1727156878,,46.3914,29.0313
1727156879,,46.32121,29.19436
1727156880,,46.34543,29.00597
1727156881,,46.22398,28.79847
1727156882,,46.39073,28.98652
1727156883,,46.23897,29.10079
1727156884,,46.31561,28.87779
1727156885,,46.36599,28.99188
1727156886,,46.3812,29.0834
1727156887,,46.5532,29.17176
1727156888,,46.26568,28.9041
1727156889,,46.30156,28.9016
1727156890,,46.36034,28.94049
1727156891,,46.41549,28.98232
1727156892,,46.37982,28.61351
1727156893,,46.44238,29.0667
1727156894,,46.38671,28.77417
1727156895,,46.44027,28.73091
1727156896,,46.40408,28.50902
1727156897,,46.21773,28.39136
1727156898,,46.49145,28.49187
1727156899,,46.5266,28.4427
1727156900,,46.45889,28.35846
1727156901,,46.42893,28.53239
1727156902,,46.47822,28.4977
1727156903,,46.38025,28.77516
1727156904,,46.4324,28.39306
1727156905,,46.45358,28.55678
1727156906,,46.43314,28.59621
1727156907,,46.33538,28.99624
1727156908,,46.30143,28.7298
1727156909,,46.39165,28.64884
1727156910,,46.50931,28.75535
1727156911,,46.46044,29.53621
1727156912,,46.33585,29.2822
1727156913,,46.32308,29.40124
1727156914,,46.16534,29.51152
1727156915,,46.40408,29.40417
1727156916,,46.70022,29.21682
1727156917,,46.43682,28.91427
1727156918,,46.32581,28.59539
1727156919,,46.58141,29.10147
1727156920,,46.49793,29.0726
1727156921,,46.44337,28.57293
1727156922,,46.2569,28.88123
1727156923,,46.623,29.04564
1727156924,,46.23439,28.9583
1727156925,,46.33606,28.87837
1727156926,,46.85973,28.83909
1727156927,,46.64471,28.73732
1727156928,,46.39534,28.6762
1727156929,,46.35148,28.77275
1727156930,,46.44952,28.77632
1727156931,,46.48624,28.98785
1727156932,,46.76279,28.59506
1727156933,,46.58981,28.87563
1727156934,,45.88009,28.82365
1727156935,,46.50803,29.08036
1727156936,,46.9253,28.81785
1727156937,,46.43565,29.09217
1727156938,,46.75682,28.80675
1727156939,,45.72199,28.92328
1727156940,,48.53478,28.74298
1727156941,,47.56158,28.81735
1727156942,,46.71596,28.89127
1727156943,,46.7913,28.8941
1727156944,,46.63732,28.87147
1727156945,,46.96735,28.91643
1727156946,,46.55974,28.74025
1727156947,,46.60351,28.64297
1727156948,,46.53531,28.78438
1727156949,,46.71978,28.96842
1727156950,,46.39193,28.93804
1727156951,,47.46751,28.78088
1727156952,,46.4983,28.63639
1727156953,,46.53082,28.64936
1727156954,,46.76292,28.51567
1727156955,,46.1724,28.6279
1727156956,,47.10314,28.57061
1727156957,,46.0361,28.53954
1727156958,,46.53487,28.57827
1727156959,,46.81655,28.62168
1727156960,,46.5566,28.47064
1727156961,,46.4008,28.67802
1727156962,,46.92369,28.53012
1727156963,,46.52491,28.74002
1727156964,,46.51591,28.75997
1727156965,,46.63062,28.40078
1727156966,,46.43417,28.85053
1727156967,,46.903,28.4548
1727156968,,46.6924,28.72074
1727156969,,46.69002,28.50333
1727156970,,46.60729,28.70361
1727156971,,46.75426,28.79472
1727156972,,46.78967,28.8683
1727156973,,46.52407,29.17874
1727156974,,46.79157,29.60517
1727156975,,46.77942,29.85608
1727156976,,46.8558,29.72601
1727156977,,46.74443,29.82954
1727156978,,46.84434,29.67083
1727156979,,46.73923,29.71265
1727156980,,46.68011,29.24637
1727156981,,46.7569,29.05103
1727156982,,46.69767,29.07513
1727156983,,46.67206,28.67211
1727156984,,46.7743,28.71532
1727156985,,46.61784,28.81718
1727156986,,46.58405,28.70791
1727156987,,46.87492,29.62035
1727156988,,46.55742,28.70972
1727156989,,46.79587,28.88511
1727156990,,46.66667,29.05676
1727156991,,46.66333,29.00278
1727156992,,46.66454,28.9036
1727156993,,46.68708,28.79351
1727156994,,46.80032,28.9036
1727156995,,46.94101,28.9721
1727156996,,46.74319,28.75502
1727156997,,46.56492,28.88189
1727156998,,45.817,29.01566
1727156999,,46.98326,29.05484
1727157000,,46.70787,29.03475
1727157001,,47.01746,29.10615
1727157002,,47.06606,29.20133
1727157003,,46.91375,29.11085
1727157004,,47.45601,29.20013
1727157005,,46.89603,29.39531
1727157006,,46.98528,28.97129
1727157007,,46.97169,29.22739
1727157008,,46.86872,28.94918
1727157009,,46.81697,29.00379
1727157010,,46.77103,29.31749
1727157011,,46.95235,29.44338
1727157012,,46.88097,29.12819
1727157013,,46.86273,28.83127
1727157014,,46.92042,28.9066
1727157015,,47.05613,29.1828
1727157016,,46.9434,29.04564
1727157017,,46.73297,28.95319
1727157018,,46.61272,28.78772
1727157019,,46.67134,28.93681
1727157020,,46.76501,28.94082
1727157021,,46.93818,28.86515
1727157022,,46.88676,28.7745
1727157023,,46.94333,28.72702
1727157024,,46.79956,28.65241
1727157025,,46.94798,28.5395
1727157026,,46.87032,28.82372
1727157027,,46.6166,28.74245
1727157028,,46.52798,28.52266
1727157029,,46.89581,28.66203
1727157030,,46.72718,28.67676
1727157031,,46.89196,28.75832
1727157032,,46.72361,28.49379
1727157033,,46.85313,28.83957
1727157034,,46.84348,28.66031
1727157035,,46.84672,28.5027
1727157036,,46.81997,28.38775
1727157037,,46.74751,29.24598
1727157038,,46.81997,29.34186
1727157039,,46.88597,29.26271
1727157040,,46.73851,29.32949
1727157041,,46.99932,29.32246
1727157042,,46.77302,29.32675
1727157043,,46.82087,28.88228
1727157044,,46.76705,28.41205
1727157045,,46.70708,28.66227
1727157046,,46.77046,28.60649
1727157047,,46.69221,28.71696
1727157048,,46.81014,28.58675
1727157049,,46.6809,28.54261
1727157050,,46.84775,28.78966
1727157051,,46.63097,28.78006
1727157052,,46.79208,28.70787
1727157053,,46.72302,28.63134
1727157054,,46.76372,28.63509
1727157055,,46.766,28.69642
1727157056,,46.64865,28.74937
1727157057,,46.78923,28.87228
1727157058,,46.86679,28.77698
1727157059,,46.81569,28.81868
1727157060,,46.70084,28.94249
1727157061,,46.7662,28.7955
1727157062,,46.94709,28.88395
1727157063,,46.86316,28.7117
1727157064,,46.61943,28.60796
1727157065,,46.8392,28.65048
1727157066,,46.79853,28.8961
1727157067,,46.66964,28.87496
1727157068,,46.88134,28.75502
1727157069,,46.58024,28.71186
1727157070,,46.76944,28.93046
1727157071,,46.85032,28.85385
1727157072,,46.75306,28.95609
1727157073,,46.78251,28.75596
1727157074,,46.66298,28.77908
1727157075,,46.75732,28.71684
1727157076,,46.90171,28.63411
1727157077,,46.69231,28.62181
1727157078,,46.77472,28.62064
1727157079,,46.92835,28.63522
1727157080,,46.55362,28.6292
1727157081,,46.77706,28.72141
1727157082,,46.74191,28.33704
1727157083,,46.75614,28.76046
1727157084,,46.62426,28.39081
1727157085,,46.65582,28.25891
1727157086,,46.69725,28.27629
1727157087,,46.77474,28.64753
1727157088,,46.67261,28.54783
1727157089,,46.76708,28.56101
1727157090,,46.71978,28.43139
1727157091,,46.77556,28.5493
1727157092,,46.55911,28.60502
1727157093,,46.78245,28.84637
1727157094,,46.84048,28.71799
1727157095,,46.87307,28.869
1727157096,,46.84433,28.82149
1727157097,,46.83784,28.79234
1727157098,,46.73383,28.9775
1727157099,,46.86411,29.16368
1727157100,,46.75469,29.41957
1727157101,,46.73536,29.53902
1727157102,,46.79435,29.51693
1727157103,,46.73766,29.64301
1727157104,,46.85032,29.62116
1727157105,,46.6811,29.43803
1727157106,,46.70882,29.29168
1727157107,,46.8701,29.06345
1727157108,,46.92153,28.95756
1727157109,,46.59779,28.84239
1727157110,,46.66625,28.65687
1727157111,,46.32556,28.99037
1727157112,,47.32973,28.60192
1727157113,,47.46092,28.66555
1727157114,,46.58355,28.85983
1727157115,,46.84946,29.08593
1727157116,,46.94659,28.60518
1727157117,,46.35929,28.92629
1727157118,,47.08583,28.68015
1727157119,,46.9399,28.90844
1727157120,,46.74572,28.67799
1727157121,,47.29948,29.13395
1727157122,,46.44819,28.87197
1727157123,,47.40786,28.90154
1727157124,,46.64772,28.84112
1727157125,,47.01676,29.02262
1727157126,,47.02621,28.80154
1727157127,,46.75564,28.75909
1727157128,,46.93045,28.90766
1727157129,,46.65197,28.73119
1727157130,,46.86915,28.89347
1727157131,,46.85779,28.88894
1727157132,,46.72191,28.70068
1727157133,,46.71393,28.84754
1727157134,,46.42263,28.55613
1727157135,,46.14941,28.88728
1727157136,,47.00224,28.46821
1727157137,,46.78127,28.7326
1727157138,,46.3945,28.80576
1727157139,,47.201,28.65081
1727157140,,46.32037,28.57257
1727157141,,46.71137,28.75287
1727157142,,47.24721,28.60502
1727157143,,46.81853,28.38245
1727157144,,46.89399,28.47371
1727157145,,46.61707,28.38503
1727157146,,46.96223,28.3596
1727157147,,46.55978,28.40147
1727157148,,47.03585,28.57689
1727157149,,46.82365,28.56715
1727157150,,46.9545,28.47829
1727157151,,47.1078,28.59105
1727157152,,46.92058,28.64528
1727157153,,46.62985,28.79847
1727157154,,46.9441,28.68869
1727157155,,47.52493,28.83127
1727157156,,46.78585,28.93263
1727157157,,46.80415,28.91761
1727157158,,46.78719,28.70052
1727157159,,46.79989,29.00077
1727157160,,46.49885,29.09201
1727157161,,47.212,29.01084
1727157162,,46.71171,28.94985
1727157163,,46.48487,29.66189
1727157164,,46.86615,29.78228
1727157165,,46.71297,29.57962
1727157166,,46.80733,29.47161
1727157167,,47.01301,29.44321
1727157168,,46.74411,29.44633
1727157169,,46.20358,29.11702
1727157170,,46.90936,29.0342
1727157171,,46.67728,28.83857
1727157172,,46.72164,28.53239
1727157173,,47.22642,28.91609
1727157174,,46.8056,28.79415
1727157175,,46.95834,28.74166
1727157176,,46.90171,28.6571
1727157177,,46.84195,28.76629
1727157178,,46.48403,28.85921
1727157179,,46.58542,28.74964
1727157180,,47.00914,28.74085
1727157181,,46.71758,28.71088
1727157182,,46.93818,28.73326
1727157183,,46.79014,28.93113
1727157184,,46.72999,28.94383
1727157185,,46.82596,28.89994
1727157186,,46.86401,28.83526
1727157187,,46.8336,28.90927
1727157188,,46.48571,28.84637
1727157189,,46.31082,28.98115
1727157190,,47.10537,28.88228
1727157191,,47.55326,29.04076
1727157192,,45.21342,28.52281
1727157193,,47.30307,28.9313
1727157194,,46.80758,28.57159
1727157195,,46.34664,28.88811
1727157196,,46.83963,28.52726
1727157197,,47.30587,28.57417
1727157198,,46.32664,28.69305
1727157199,,46.9178,28.43374
1727157200,,46.6497,28.33589
1727157201,,46.53165,28.52291
1727157202,,47.08419,28.57576
1727157203,,46.81655,28.61698
1727157204,,46.98112,28.55369
1727157205,,47.28204,28.48375
1727157206,,46.50247,28.40545
1727157207,,46.85845,28.50675
1727157208,,47.06359,28.62152
