Timestamp,Total,Used,Free,Shared,Buffers,Available
1742817398,31725,2968,531,0,28225,28468
1742817399,31725,2970,527,0,28226,28470
1742817400,31725,2969,527,0,28227,28470
1742817401,31725,2964,532,0,28227,28476
1742817403,31725,2963,529,0,28232,28477
1742817404,31725,2964,524,0,28235,28476
1742817405,31725,2956,528,0,28239,28483
1742817407,31725,2961,516,0,28247,28479
1742817409,31725,2964,510,0,28250,28476
1742817410,31725,2965,508,0,28251,28475
1742817411,31725,2962,510,0,28251,28477
1742817412,31725,2986,445,0,28292,28454
1742817416,31725,2958,472,0,28294,28482
1742817419,31725,2939,539,0,28246,28501
1742817421,31725,2962,471,0,28290,28478
1742817423,31725,3009,423,0,28291,28431
1742817425,31725,3027,403,0,28293,28413
1742817426,31725,3010,420,0,28294,28424
1742817428,31725,3000,425,0,28299,28434
1742817429,31725,2994,427,0,28303,28440
1742817431,31725,2958,462,0,28304,28476
1742817432,31725,2947,471,0,28306,28486
1742817434,31725,2935,480,0,28309,28499
1742817435,31725,2932,482,0,28310,28502
1742817436,31725,3091,321,0,28312,28343
1742817437,31725,3112,360,0,28251,28277
1742817439,31725,3137,335,0,28251,28253
1742817440,31725,2868,602,0,28254,28503
1742817441,31725,2894,573,0,28257,28476
1742817442,31725,2918,547,0,28259,28452
1742817443,31725,2915,548,0,28261,28456
1742817445,31725,2893,569,0,28262,28478
1742817446,31725,2910,551,0,28263,28461
1742817447,31725,3034,423,0,28267,28336
1742817448,31725,3002,452,0,28269,28387
1742817450,31725,2911,542,0,28271,28470
1742817451,31725,2910,541,0,28273,28471
1742817452,31725,2914,536,0,28274,28467
1742817453,31725,2917,533,0,28274,28464
1742817454,31725,2913,535,0,28275,28468
1742817456,31725,2920,527,0,28276,28460
1742817457,31725,2914,579,0,28231,28473
1742817458,31725,2920,569,0,28234,28476
1742817459,31725,2923,566,0,28234,28473
1742817461,31725,2920,570,0,28234,28476
1742817462,31725,2923,567,0,28234,28473
1742817463,31725,2921,569,0,28234,28475
1742817464,31725,2929,561,0,28234,28467
1742817465,31725,2927,560,0,28237,28469
1742817466,31725,2925,557,0,28241,28471
1742817468,31725,2923,558,0,28243,28473
1742817469,31725,2927,552,0,28245,28469
1742817471,31725,2924,555,0,28245,28472
1742817472,31725,2955,522,0,28246,28441
1742817473,31725,2955,523,0,28246,28441
1742817474,31725,2907,570,0,28247,28483
1742817475,31725,2907,569,0,28248,28483
1742817477,31725,2916,557,0,28251,28474
1742817478,31725,2963,505,0,28255,28426
1742817480,31725,2988,476,0,28259,28401
1742817481,31725,2983,480,0,28260,28406
1742817482,31725,2903,559,0,28261,28481
1742817483,31725,2916,545,0,28263,28469
1742817484,31725,2916,544,0,28264,28469
1742817486,31725,2923,537,0,28264,28463
1742817487,31725,2913,540,0,28271,28472
1742817489,31725,2922,526,0,28275,28463
1742817491,31725,2925,522,0,28277,28467
1742817492,31725,2925,522,0,28277,28471
1742817493,31725,2930,516,0,28277,28466
1742817494,31725,2935,511,0,28278,28461
1742817495,31725,2936,510,0,28278,28460
1742817496,31725,2934,512,0,28278,28462
1742817497,31725,2926,571,0,28227,28470
1742817498,31725,2924,571,0,28229,28472
1742817500,31725,2921,574,0,28229,28475
1742817501,31725,2921,574,0,28229,28475
1742817502,31725,2922,572,0,28229,28474
1742817503,31725,2938,555,0,28231,28458
1742817505,31725,2944,547,0,28233,28451
1742817506,31725,2952,539,0,28233,28444
1742817507,31725,2960,531,0,28233,28436
1742817508,31725,2946,544,0,28234,28448
1742817510,31725,2949,540,0,28234,28444
1742817511,31725,2942,547,0,28234,28451
1742817512,31725,2934,555,0,28234,28459
1742817514,31725,2935,553,0,28236,28459
1742817516,31725,2942,544,0,28238,28451
1742817517,31725,2944,540,0,28239,28451
1742817518,31725,2961,523,0,28239,28434
1742817519,31725,2974,501,0,28249,28422
1742817520,31725,2968,505,0,28251,28428
1742817522,31725,2935,537,0,28252,28457
1742817523,31725,2968,502,0,28254,28423
1742817524,31725,3002,466,0,28255,28389
1742817525,31725,2982,483,0,28258,28405
1742817527,31725,2904,559,0,28262,28482
1742817529,31725,2940,519,0,28265,28445
1742817530,31725,2935,522,0,28266,28452
1742817531,31725,2935,521,0,28268,28454
1742817532,31725,2939,514,0,28271,28450
1742817533,31725,2934,514,0,28275,28455
1742817536,31725,2949,495,0,28279,28443
1742817537,31725,2962,483,0,28279,28434
1742817538,31725,2956,489,0,28279,28440
1742817540,31725,3007,437,0,28279,28386
1742817541,31725,3035,409,0,28279,28358
1742817543,31725,3003,441,0,28279,28390
1742817544,31725,3078,366,0,28279,28315
1742817546,31725,3007,437,0,28279,28378
1742817547,31725,2910,534,0,28280,28471
1742817549,31725,2949,495,0,28280,28428
1742817550,31725,2944,500,0,28280,28433
1742817551,31725,2944,500,0,28280,28433
1742817552,31725,2919,524,0,28280,28457
1742817553,31725,2925,518,0,28280,28454
1742817555,31725,2928,515,0,28280,28453
1742817557,31725,2935,509,0,28280,28455
1742817558,31725,2936,508,0,28280,28456
1742817560,31725,2928,515,0,28280,28465
1742817561,31725,2930,514,0,28280,28465
1742817562,31725,2922,522,0,28280,28474
1742817564,31725,2932,512,0,28280,28464
1742817565,31725,3003,440,0,28280,28393
1742817567,31725,3034,445,0,28244,28361
1742817569,31725,3012,454,0,28257,28384
1742817570,31725,2955,507,0,28262,28438
1742817571,31725,2905,552,0,28266,28476
1742817573,31725,2907,549,0,28268,28474
1742817575,31725,2913,534,0,28276,28468
1742817576,31725,2924,522,0,28277,28457
1742817578,31725,2928,516,0,28279,28453
1742817579,31725,2933,510,0,28281,28462
1742817581,31725,2939,504,0,28281,28457
1742817582,31725,2935,508,0,28281,28461
1742817584,31725,2937,506,0,28281,28458
1742817585,31725,2936,506,0,28281,28459
1742817586,31725,2931,512,0,28281,28465
1742817587,31725,2935,508,0,28281,28461
1742817588,31725,2936,507,0,28281,28460
1742817590,31725,2932,511,0,28281,28464
1742817592,31725,2927,565,0,28232,28469
1742817593,31725,2945,592,0,28186,28450
1742817595,31725,2975,558,0,28191,28421
1742817596,31725,2935,598,0,28191,28458
1742817597,31725,2993,540,0,28191,28394
