timestamp,description,server,switch,master,T1,T2,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20
1724944320,,2.240322,20.97885,9.151159,29.63068,27.55088
1724944321,,3.360483,20.95043,8.350188,29.70853,28.24378
1724944322,,0,21.02299,8.350188,29.99468,28.1287
1724944323,,4.050677,21.07137,8.205308,29.80859,27.8872,0,0,0,0,0,0,0,0,0,0,0,0
1724944324,,0,21.11706,8.060511,29.92629,27.99247,0,0,0,0,0,0,0,0,0,0,0,0
1724944325,,1.882939,21.27021,8.059873,29.86567,28.34848,0,0,0,0,0,0,0,0,0,0,0,0
1724944326,,3.765879,21.27021,8.202116,30.10764,28.17835,0,0,0,0,0,0,0,0,0,0,0,0
1724944327,,0,21.15373,8.076592,29.98989,28.32025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724944328,,4.191051,21.25258,8.001908,30.18804,28.4834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724944329,,0,21.19818,8.00452,30.20154,28.51163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724944330,,0.834677,20.98057,8.012354,30.03307,28.50153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724944331,,4.173387,21.25639,8.16729,30.46858,28.60633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724944332,,0,21.32586,8.207593,30.42377,28.39081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724944333,,4.532374,21.39533,8.150854,30.37497,28.75683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724944334,,0,20.99888,8.113029,30.35843,28.60192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724944335,,2.158442,21.11039,8.160076,30.5819,28.73375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724944336,,2.59013,21.18473,8.242586,30.63083,28.55385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724944337,,0,20.9892,8.160194,30.63046,29.17023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724944338,,4.409706,20.93454,8.139597,31.03471,28.51437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724944339,,0,20.92088,8.158308,30.60378,28.67113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724944340,,3.537473,20.96738,8.042798,30.74978,28.45108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724944341,,1.768736,21.40305,8.161757,30.2746,28.48796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724944342,,0,21.41413,8.170425,30.62772,28.60241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724944343,,4.514446,21.45849,8.107208,30.47545,28.68377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724944344,,0,21.27057,7.901274,30.44941,28.41792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724944345,,3.322243,21.17327,8.053526,30.28228,28.53135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724944346,,0.830561,21.07598,8.131477,30.53821,28.32226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724944347,,0,20.96971,8.191309,30.6215,28.41817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724944348,,4.390862,21.06541,8.019051,30.50245,28.47853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724944349,,0,21.12921,8.153969,30.26638,28.45828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724944350,,4.990315,21.23551,8.235787,30.54203,28.54866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724944351,,4.990315,21.24237,8.763347,30.67606,28.57772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724944352,,7.87376,21.24409,11.68906,30.67294,28.58622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724944353,,7.266702,21.19063,11.98843,30.67587,28.89244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724944354,,2.744798,21.26791,9.900231,30.51841,28.57469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724944355,,0,21.26893,8.285323,30.66194,28.67654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724944356,,4.253303,21.27305,8.148663,30.38342,28.60355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724944357,,0,20.85377,7.943671,30.31753,31.72975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724944358,,5.237183,20.86162,8.034124,30.27496,31.05252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724944359,,0,20.88517,8.245389,30.60762,28.74628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724944360,,3.062067,21.00977,8.12427,30.45863,28.58463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724944361,,1.633102,20.98675,8.043526,30.32649,28.80261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724944362,,0,20.95223,7.868754,30.17667,28.48618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724944363,,4.046859,20.84167,7.856448,30.38504,28.69477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724944364,,0,21.01115,7.981996,30.29158,28.62152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724944365,,1.592972,21.12414,8.210727,30.25104,28.53889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724944366,,2.986823,21.0263,8.00652,30.41548,28.6127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724944367,,0,20.88719,8.092044,30.43334,28.7537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
