timestamp,description,server,switch,master,T1,T2,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20
1725511434,,4.092576,20.93779,9.886291,29.88552,27.75209
1725511435,,4.763094,20.95629,8.823433,30.12936,27.98265
1725511436,,0,21.03029,8.475572,30.31166,28.28076
1725511437,,0.846795,20.98687,8.229132,30.24151,28.14023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725511438,,4.233976,20.98804,8.117646,30.22904,28.0843,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725511439,,0,20.99154,8.244217,30.21165,28.18917,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725511440,,4.208577,21.00865,8.2089,30.33453,28.27387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725511441,,0,21.03908,8.155926,30.35001,28.38675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725511442,,1.045807,21.05936,8.232802,30.49755,28.53635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725511443,,3.346583,21.17656,7.919316,30.41382,28.38743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725511444,,0,20.91792,7.99158,30.36364,28.47032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725511445,,4.423009,20.85325,8.039756,30.65404,28.52314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725511446,,0,21.08974,8.150978,30.55673,28.68048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725511447,,5.693975,21.14926,8.732452,30.56921,28.79798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725511448,,0,21.14926,8.087442,30.60192,28.93798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725511449,,0.889414,20.86553,7.926189,30.70887,28.94449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725511450,,4.447072,21.02319,8.132697,30.5364,28.8492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725511451,,0,21.02319,8.488454,30.58607,29.17006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725511452,,4.304811,21.24913,8.15225,30.62461,28.58854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725511453,,0,21.13857,8.0682,30.74309,28.65883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725511454,,0.875567,21.11413,7.907646,30.7974,28.52086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725511455,,4.377837,21.07746,8.20286,30.66264,28.83625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725511456,,0,21.24258,8.226771,30.67232,29.07614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725511457,,4.145361,21.13057,8.201169,30.79074,28.59898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725511458,,0,21.05589,8.162766,30.78525,28.57772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725511459,,1.153787,20.88945,8.355891,30.6279,28.81405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725511460,,3.692118,21.00184,8.353313,30.78521,28.81607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725511461,,0,21.03931,8.291007,30.85833,28.97874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725511462,,4.20441,20.73716,8.24947,30.9938,29.06631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725511463,,0,21.05521,8.088105,30.93815,29.37873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725511464,,2.790652,21.13472,8.494875,31.08035,29.44358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725511465,,4.651086,21.51331,11.1632,31.04637,29.28592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725511466,,9.523249,21.50606,13.53405,31.07295,29.30553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
