timestamp,description,server,switch,master,T1,T2,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20
1726031548,,4.549912,21.16962,8.11805,29.81978,28.03916
1726031549,,3.755859,21.16793,8.314368,29.8816,28.16996
1726031550,,1.877929,21.16751,8.105349,29.88265,28.21309
1726031551,,0,21.2687,8.156699,29.8401,28.12271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031552,,4.479668,21.12012,8.238233,29.76133,27.82311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031553,,0,21.10006,8.292588,29.74416,28.0536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031554,,4.451553,21.01981,7.971128,29.86199,28.29369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031555,,0,21.12755,8.032358,29.87899,28.37474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031556,,0.837252,21.09923,8.119726,29.94365,28.4385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031557,,4.186262,21.01427,8.177971,30.20225,28.66506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031558,,0,21.24453,8.28625,30.328,29.37677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031559,,4.524473,21.2796,8.150804,30.75844,29.43405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031560,,0,21.30297,8.075986,30.52568,29.38891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031561,,6.325351,21.17129,10.11155,30.65846,29.36227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031562,,7.738933,21.16539,13.74636,30.65846,29.3684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031563,,8.68132,21.16391,13.11093,30.75254,29.37436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031564,,4.73689,21.30831,8.288027,30.84868,29.30276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031565,,4.73689,21.05528,8.733574,30.75107,29.22448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031566,,6.830115,21.06528,9.030606,30.43045,29.08564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031567,,0,21.10527,8.57446,30.40619,29.00016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031568,,4.323811,20.86272,8.025868,30.47491,29.13757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031569,,0,20.95067,8.518399,30.48451,29.11061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031570,,1.80667,21.0826,8.429444,30.48451,29.00983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031571,,3.61334,20.98895,8.162579,30.32023,29.19385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031572,,0,20.98946,7.862317,30.29641,29.07985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031573,,4.800428,20.99024,10.02603,30.21608,29.09792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031574,,0,21.09288,8.672707,30.31221,29.14733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031575,,3.630555,21.08164,8.189284,30.34434,29.12548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031576,,1.134548,21.07415,8.060032,30.3218,29.14445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031577,,0,20.97109,7.961801,30.32352,29.0969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031578,,4.076045,21.0153,7.989336,30.32954,29.10096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031579,,0,21.03003,8.149321,30.28649,29.30429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031580,,4.151461,21.13035,8.389298,30.31633,29.39538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031581,,0.830292,21.09689,7.986656,30.21526,29.18773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031582,,0,21.05977,8.291389,30.2347,29.30086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031583,,4.046178,20.91128,9.369846,30.25716,29.25093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031584,,3.034634,21.27748,10.74537,30.2178,29.19351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031585,,4.390746,21.20817,8.820873,30.18094,29.16531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031586,,11.82781,20.93092,19.36995,30.16405,29.10012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031587,,11.82781,20.958,9.955802,30.26397,29.13191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031588,,4.906969,20.98948,9.113945,30.29561,29.14438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031589,,4.906969,21.03671,9.113945,30.18658,29.15767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031590,,4.281078,21.16409,9.113945,30.09706,29.34375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031591,,0,20.99385,8.854469,30.09941,29.09813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031592,,3.877677,20.9371,8.465256,30.097,29.03382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031593,,0.969419,21.08922,8.404381,30.17738,29.05225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031594,,4.745673,21.25852,11.06547,30.28286,29.12638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031595,,1.186418,21.30084,9.399963,30.14374,29.16025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031596,,3.459626,21.25958,8.066162,30.11628,29.0033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031597,,5.766044,20.91856,9.606778,30.16399,28.81955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031598,,4.307509,20.91856,8.567175,30.2473,29.03066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031599,,5.00273,21.04113,15.63494,30.46984,29.10971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031600,,3.001638,21.39802,8.553094,30.17241,29.0733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031601,,4.182456,21.36392,8.491502,30.41566,29.17787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031602,,0,21.31276,8.399114,30.33259,28.74974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031603,,6.100807,21.09567,9.589296,30.26692,29.08087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031604,,7.869526,21.11918,15.5757,30.44074,28.94333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031605,,7.869526,21.14269,11.559,30.39638,28.74035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031606,,5.030839,21.41391,9.776136,30.35161,28.97194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031607,,7.213431,21.18608,9.372183,30.34407,28.9343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031608,,13.53454,21.12912,8.353483,32.26519,31.82242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031609,,9.590987,21.21388,11.8885,31.99935,29.718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031610,,9.590987,21.07963,12.81504,30.49048,29.00178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031611,,6.065038,21.07963,11.0215,30.35466,29.17125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031612,,6.065038,20.97221,10.49158,30.55258,28.99087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031613,,6.875688,20.94002,10.444,30.57697,29.01319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031614,,7.155135,20.94838,11.58206,30.89047,29.14767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031615,,7.032396,20.98178,14.16856,30.52459,29.04531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031616,,6.909659,21.20877,12.20009,30.44996,28.95921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031617,,7.787735,21.05727,9.771217,30.69257,28.8147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031618,,7.787735,20.95628,10.87116,30.60233,28.78904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031619,,5.492748,20.9244,10.44637,30.7876,28.92061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031620,,7.117934,20.97443,10.74439,31.01314,29.14648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031621,,7.524231,21.00778,12.57138,31.14397,29.47299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031622,,5.948735,20.98765,10.83019,31.01164,29.40676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031623,,7.741253,21.01968,9.523469,31.11342,29.47646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031624,,7.741253,21.02769,12.7158,31.02027,29.38762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031625,,5.479939,21.05407,9.483712,31.14775,29.35079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031626,,7.173085,21.26968,16.70383,31.04579,29.41021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031627,,7.173085,21.2102,9.395361,30.89159,29.24472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031628,,6.179024,20.9723,9.445171,30.63156,29.03853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031629,,7.383695,20.83606,16.95224,30.40845,28.8743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031630,,4.093404,20.95396,13.35774,30.45646,28.89819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031631,,3.600617,21.30769,8.535452,30.52168,28.94906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031632,,6.001029,21.12624,9.386185,30.28962,28.84665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031633,,6.055157,21.1153,9.028757,30.48596,28.86515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031634,,6.055157,21.0989,9.24848,30.45628,28.97754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031635,,5.819053,21.00709,10.00952,30.25675,28.86477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031636,,0,21.50331,10.46806,30.4007,28.98036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031637,,5.928983,21.62737,8.476758,30.28872,28.86448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031638,,12.39421,21.37848,9.210256,49.2842,29.02817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031639,,12.48171,21.34566,10.00424,54.60427,29.17669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031640,,19.95233,21.34566,10.41925,55.82417,28.97981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031641,,21.07128,21.08277,12.12411,58.92046,28.80261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031642,,21.72362,21.45578,8.929827,55.85796,28.73672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726031643,,23.68063,21.4894,9.666161,56.6062,28.78855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
