timestamp,description,server,switch,master,T1,T2,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20
1724675586,,0,21.10448,8.770502,29.76218,28.03979
1724675587,,4.436898,21.05209,8.03381,29.83695,28.21139
1724675588,,4.436898,21.03462,8.290707,30.05815,28.33216
1724675589,,4.392714,21.20075,8.170544,30.00787,28.19533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724675590,,0,21.16693,8.090436,29.89225,28.09928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724675591,,2.114393,21.15847,8.028405,30.04737,28.03485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724675592,,2.537272,21.04998,8.04332,30.16236,28.11238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724675593,,0,20.99603,8.073843,30.09558,28.40442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724675594,,4.368227,20.99603,8.094193,30.53088,28.40352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724675595,,0,21.12624,8.027451,30.64617,28.6726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724675596,,3.517996,20.98144,8.016677,30.362,28.52362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724675597,,1.099374,21.06919,8.005318,30.1685,28.28395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724675598,,0,21.20084,7.997745,30.28517,28.64507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724675599,,4.481144,20.92242,7.982915,30.47904,28.70643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724675600,,0,21.15897,7.982401,30.41621,28.71548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
