timestamp,description,server,switch,master,T1,T2,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20
1742788084,,5.768143,21.48188,9.076121,26.73158
1742788085,,5.509116,21.46099,8.310677,30.26264,26.89494
1742788086,,0,21.3774,8.217024,30.29445,27.05028
1742788087,,1.090913,21.36639,8.12337,30.23925,27.05913,0,0,0,0,0,0,0,0,0,0,0,0,0
1742788088,,3.490921,21.43202,8.000804,30.1345,26.72725,0,0,0,0,0,0,0,0,0,0,0,0,0
1742788089,,0,21.53046,7.945245,30.32144,27.63488,0,0,0,0,0,0,0,0,0,0,0,0,0
1742788090,,4.195967,21.51222,8.032036,30.49149,27.04803,0,0,0,0,0,0,0,0,0,0,0,0,0
1742788091,,0,21.35721,8.089896,30.50639,27.01887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742788092,,0,21.31846,8.103698,30.66409,27.13193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742788093,,4.240346,21.43289,8.047701,30.5563,27.16443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742788094,,0,21.42614,8.09707,30.41064,27.18423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742788095,,1.671699,21.43021,8.129982,30.44123,27.3196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742788096,,2.507549,21.44649,8.262773,30.53493,27.49911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742788097,,0,21.40457,8.065102,30.60351,27.5369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742788098,,4.202848,21.39202,8.120766,30.52036,27.31782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742788099,,0,21.37946,8.134682,30.49279,27.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742788100,,0,21.47691,8.068407,30.6464,27.68633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742788101,,3.888133,21.55967,8.021282,30.68413,27.29922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742788102,,0,21.58036,8.101143,30.53494,27.56133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742788103,,0.819646,21.33326,8.118458,30.45741,27.45143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742788104,,4.098232,21.57936,8.107862,30.76888,27.41479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742788105,,0,21.5548,8.204273,30.81001,27.39215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742788106,,2.822555,21.45659,8.160032,30.59278,27.48678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742788107,,1.505363,21.37445,8.099862,30.57166,27.43713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742788108,,0,21.28467,8.026195,30.65062,27.35996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742788109,,4.551897,21.22483,8.248079,30.77883,27.42205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742788110,,0,21.47881,8.094537,30.94911,27.61935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
