timestamp,description,server,switch,master,T1,T2,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20
1724967062,,4.234926,21.15303,10.31538,29.7881,27.53952
1724967063,,2.624617,21.0785,8.557883,29.93897,28.16696
1724967064,,4.444078,20.93367,8.557883,30.06739,28.07025
1724967065,,0,20.91547,8.163466,29.95312,28.10946,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724967066,,1.769234,20.84269,8.04326,29.88282,28.1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724967067,,3.538469,20.94896,8.10394,30.00147,28.14987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724967068,,0,20.94864,8.144394,30.14458,28.44209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724967069,,2.603947,20.94767,8.141791,30.02013,28.49205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724967070,,0,21.11627,8.152435,30.20449,28.65723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724967071,,4.23301,21.12442,8.199834,30.22373,28.70342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724967072,,2.539806,21.13665,8.219482,30.25267,28.61973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724967073,,0,21.00553,8.1888,30.18522,28.61646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724967074,,4.225458,20.98145,8.142778,30.34505,28.68493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724967075,,0,20.97342,8.033592,30.282,28.85077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724967076,,4.377122,21.0192,8.166027,30.2606,28.94467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724967077,,2.626273,21.06093,8.193257,30.59537,29.06771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724967078,,4.322149,21.07137,8.21141,30.86541,28.94483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724967079,,0.86443,21.17656,8.228866,30.80899,28.9106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724967080,,0,20.95671,8.128768,30.90048,29.39658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724967081,,4.137436,20.95671,8.171476,31.00089,29.46589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724967082,,0,20.76467,8.199947,31.16618,29.56897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724967083,,3.389793,20.96566,8.092498,31.20818,29.57804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
