timestamp,description,server,switch,master,T1,T2,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20
1726024447,,7.885292,21.24692,8.762491,326.1216,27.84754
1726024448,,7.885292,21.1561,8.331628,325.9848,27.60201
1726024449,,4.756193,21.13529,8.2568,325.6537,27.96828
1726024450,,0,21.13008,8.196569,325.7571,28.14623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024451,,1.731094,21.26773,8.106223,325.7118,28.14276,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024452,,2.596641,21.10727,8.13915,325.7902,28.20411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024453,,0,21.12298,8.247659,325.8275,28.05744,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024454,,4.629493,21.18579,8.161306,325.7116,28.206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024455,,0,21.22483,8.031777,325.6248,28.49461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024456,,1.657823,21.24635,8.009923,325.5339,28.57161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024457,,3.315646,21.27864,8.148127,325.8689,28.45403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024458,,0,21.10343,8.164093,326.1176,28.44996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024459,,5.038195,21.13033,8.193182,325.7365,28.49119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024460,,0,21.17067,8.26696,325.6951,28.54214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024461,,3.372719,21.18412,7.900748,325.7986,28.56882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024462,,0.84318,21.10088,8.182962,325.753,28.56426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024463,,0,21.08007,8.25155,325.3607,28.58023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024464,,4.309778,21.26339,8.243682,325.377,28.62234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024465,,0,21.31339,8.306949,325.6704,28.71252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024466,,4.207076,21.31339,8.159993,325.6496,28.70841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024467,,0.841415,20.98886,8.184756,325.4678,28.83758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024468,,0,21.21662,8.221902,325.5546,29.17906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024469,,4.370994,21.20978,8.134172,325.3442,28.34553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024470,,0,21.19952,8.303599,325.3647,28.36301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024471,,4.193934,21.15759,8.272502,325.5836,28.53848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024472,,0,21.23114,8.225858,325.4214,28.51707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024473,,0,21.34146,7.853137,325.4472,28.31459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024474,,4.12307,21.0725,7.889797,325.2533,28.25674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024475,,0,21.23301,7.985787,325.4967,28.51042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024476,,4.319579,21.27314,8.129771,325.6167,28.60879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024477,,0.863916,21.10291,8.411299,325.6589,28.39755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024478,,0,21.17436,8.22213,325.567,28.3968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024479,,4.055962,21.17436,8.109398,325.3904,28.38153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024480,,0,21.07067,7.940301,325.5876,28.75271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024481,,3.304062,21.45858,8.067638,325.21,28.58088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024482,,1.652031,21.43328,8.159407,325.4637,28.42752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024483,,0,21.39533,8.106151,325.4183,28.53223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024484,,4.082104,21.14602,8.088399,325.1544,28.40352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024485,,0,21.29863,8.081659,325.3979,28.43011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024486,,2.66131,21.3495,8.221573,325.3192,28.65621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024487,,1.774206,21.24197,8.197978,325.1584,28.58658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024488,,0,21.37845,8.180075,325.1874,28.6256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024489,,4.074266,21.41257,8.13992,325.1875,28.27964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024490,,0,20.99508,8.004202,325.4265,28.57795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024491,,2.519672,21.24232,8.327102,325.1708,28.87506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024492,,2.519672,21.25648,8.29291,325.2563,28.8945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024493,,0,21.31312,8.156137,325.0308,28.99887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024494,,4.100179,21.24365,8.112301,324.9629,29.26534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024495,,0,21.19896,8.065919,324.969,29.32752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024496,,0.805144,21.13192,8.086723,324.9031,29.38355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024497,,4.025721,21.14567,8.149135,325.0308,29.55008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024498,,0,21.15428,8.464732,325.0843,29.47949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024499,,6.961198,21.15715,8.031427,325.1832,29.22893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024500,,8.310306,20.99637,8.134728,324.8414,29.10114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024501,,10.76129,21.09788,9.256414,325.2514,28.89132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024502,,15.39992,21.12326,10.78399,325.0761,28.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024503,,6.345868,21.2371,8.466438,324.9319,28.74578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024504,,11.50773,21.45957,8.06292,325.035,28.63542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024505,,15.71257,21.4497,7.972022,325.1627,28.71104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726024506,,9.455339,21.41023,8.754458,324.9937,28.67474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
