timestamp,description,server,switch,master,T1,T2,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20
1725454777,,0,21.10108,10.49186,30.03729,27.72124
1725454778,,5.802011,21.11954,8.489413,29.96659,27.64494
1725454779,,0,21.14725,8.441279,30.37407,28.26018
1725454780,,1.614489,21.06388,8.369081,29.98743,28.00328,0,0,0,0,0,0,0,0,0,0,0,0,0
1725454781,,3.027167,20.96809,7.978484,29.97149,28.1052,0,0,0,0,0,0,0,0,0,0,0,0,0
1725454782,,0,20.82441,8.213457,29.96239,28.09527,0,0,0,0,0,0,0,0,0,0,0,0,0
1725454783,,3.726007,21.03549,8.155784,30.12388,28.07623,0,0,0,0,0,0,0,0,0,0,0,0,0
1725454784,,0,20.99783,8.069274,30.28908,28.37265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725454785,,0,20.97273,7.990305,30.41674,28.17029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725454786,,3.750563,20.9004,8.208339,30.22751,28.38837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725454787,,0,20.9716,8.149534,30.42991,28.45533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725454788,,0.762593,20.99533,8.090731,30.36292,28.57171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725454789,,3.812963,20.90057,8.018123,30.11804,28.75659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725454790,,0,20.84025,8.154417,30.55185,28.85842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725454791,,4.196758,20.82517,8.124458,30.37982,28.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725454792,,0.839352,20.97428,8.114472,30.63247,28.69084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725454793,,0,21.11347,8.049766,30.36616,28.8693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725454794,,3.955107,21.11347,8.193599,30.37766,28.97462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725454795,,0,20.80751,8.101931,30.7194,28.45593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725454796,,2.572311,21.04425,8.483892,30.69698,28.80062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725454797,,2.572311,21.08363,10.1034,30.62461,28.81437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725454798,,0,21.14269,8.185589,30.69735,28.86399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725454799,,3.985083,20.89664,8.302954,30.88489,28.69197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725454800,,0,21.05623,8.168527,30.95701,28.98366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725454801,,4.412814,21.21583,11.01944,30.55185,28.75073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725454802,,6.691821,20.81107,13.10565,30.59867,28.83127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725454803,,6.764421,21.01667,8.342092,30.9348,28.74529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725454804,,0,21.15373,8.244046,30.72124,28.9051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725454805,,2.961258,20.9817,7.94991,30.64701,28.93965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725454806,,3.701573,21.10027,9.316543,30.54239,28.82033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
